_r,accref,mime,accsize,centerAlpha,centerDelta,imageTitle,instId,dateObs,nAxes,pixelSize,pixelScale,refFrame,wcs_equinox,wcs_projection,wcs_refPixel,wcs_refValues,wcs_cdmatrix,bandpassId,bandpassUnit,bandpassRefval,bandpassHi,bandpassLo,pixflags,coverage,target,obsid,related_products,valid,task_id,beam_number,freqMin,freqMax,n_channels,pub_did,pipeline_name,pipeline_version,sigma_in,sigma_out,R,maxneg,ex_2
,https://vo.astron.nl/getproduct/APERTIF_DR1/190907042_AP_B010/image_mf_02.fits,image/fits,37880640,28.4207144739701,30.9033014338574,190907042_AP_B010,Apertif,58734.0902858796,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[28.420067 30.903857],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[30.3735182479 29.0924014161 30.4443843137 32.514223196 26.3957496863 32.514223196 26.4666157521 29.0924014161],m0155+3130,190907042,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190907042_AP_B010/image_mf_02.fits,True,190907042_AP_B010,10,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190907042_AP_B010/image_mf_02.fits,Apercal_150_ACF,v2.5-5-g504d478,51.2,44.8,1.14,-1.0,191.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190907042_AP_B027/image_mf_04.fits,image/fits,37886400,27.5866209147942,32.1138694343155,190907042_AP_B027,Apertif,58734.0875451388,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[27.585965 32.114425],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[29.5631825768 30.3066242166 29.6384590761 33.7276162799 25.5334709239 33.7276162799 25.6087474232 30.3066242166],m0155+3130,190907042,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190907042_AP_B027/image_mf_04.fits,True,190907042_AP_B027,27,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190907042_AP_B027/image_mf_04.fits,Apercal_150_ACF,v2.5-5-g504d478,51.8,43.7,1.19,-1.0,291.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190907042_AP_B028/image_mf_01.fits,image/fits,37895040,28.1390799453557,32.1180684339879,190907042_AP_B028,Apertif,58734.0864965278,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[28.138424 32.118624],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[30.1157265605 30.3108353109 30.191018776 33.7318246439 26.085829224 33.7318246439 26.1611214395 30.3108353109],m0155+3130,190907042,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190907042_AP_B028/image_mf_01.fits,True,190907042_AP_B028,28,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190907042_AP_B028/image_mf_01.fits,Apercal_150_ACF,v2.5-5-g504d478,50.0,44.5,1.12,-1.0,170.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190907042_AP_B029/image_mf_02.fits,image/fits,37886400,28.6916679579052,32.1198684343161,190907042_AP_B029,Apertif,58734.0872627315,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[28.691012 32.120424],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[30.6683509963 30.3126404943 30.7436499497 33.7336286571 26.6383740503 33.7336286571 26.7136730037 30.3126404943],m0155+3130,190907042,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190907042_AP_B029/image_mf_02.fits,True,190907042_AP_B029,29,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190907042_AP_B029/image_mf_02.fits,Apercal_150_ACF,v2.5-5-g504d478,55.1,48.1,1.14,-1.0,185.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190908041_AP_B003/image_mf_02.fits,image/fits,37895040,329.509502416858,42.6564844358765,190908041_AP_B003,Apertif,58734.9193055555,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[329.508747 42.65704],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[331.766248618 40.8702220638 331.893517867 44.2863613162 327.123976133 44.2863613162 327.251245382 40.8702220638],s2201+4340,190908041,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190908041_AP_B003/image_mf_02.fits,True,190908041_AP_B003,3,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190908041_AP_B003/image_mf_02.fits,Apercal_150_ACF,v2.5-5-g504d478,42.4,35.8,1.18,-1.0,341.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190908041_AP_B010/image_mf_02.fits,image/fits,37883520,329.824464413492,43.0634954355542,190908041_AP_B010,Apertif,58734.9202835648,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[329.823704 43.064051],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[332.095251065 41.2777502565 332.225200333 44.6937513941 327.422207667 44.6937513941 327.552156935 41.2777502565],s2201+4340,190908041,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190908041_AP_B010/image_mf_02.fits,True,190908041_AP_B010,10,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190908041_AP_B010/image_mf_02.fits,Apercal_150_ACF,v2.5-5-g504d478,49.4,44.7,1.1,-1.0,167.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190908041_AP_B025/image_mf_01.fits,image/fits,37883520,331.116527656848,43.8723014358904,190908041_AP_B025,Apertif,58734.919585648,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[331.115757 43.872857],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[333.416087656 42.0875326167 333.551564337 45.5032648125 328.679949663 45.5032648125 328.815426344 42.0875326167],s2201+4340,190908041,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190908041_AP_B025/image_mf_01.fits,True,190908041_AP_B025,25,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190908041_AP_B025/image_mf_01.fits,Apercal_150_ACF,v2.5-5-g504d478,50.6,44.1,1.15,-1.0,256.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190908041_AP_B027/image_mf_02.fits,image/fits,37895040,328.834336866074,44.2710644365488,190908041_AP_B027,Apertif,58734.9145740741,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[328.833561 44.27162],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[331.148523786 42.4867523657 331.286829186 45.9023543949 326.380292814 45.9023543949 326.518598214 42.4867523657],s2201+4340,190908041,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190908041_AP_B027/image_mf_02.fits,True,190908041_AP_B027,27,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190908041_AP_B027/image_mf_02.fits,Apercal_150_ACF,v2.5-5-g504d478,57.9,48.3,1.2,-1.0,372.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190908041_AP_B029/image_mf_02.fits,image/fits,37883520,330.141506990488,44.2803824355648,190908041_AP_B029,Apertif,58734.9184351852,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[330.140731 44.280938],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[332.456039267 42.4960808473 332.594411613 45.9116798524 327.687050387 45.9116798524 327.825422733 42.4960808473],s2201+4340,190908041,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190908041_AP_B029/image_mf_02.fits,True,190908041_AP_B029,29,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190908041_AP_B029/image_mf_02.fits,Apercal_150_ACF,v2.5-5-g504d478,55.6,47.7,1.17,-1.0,306.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190908041_AP_B030/image_mf_02.fits,image/fits,37895040,330.795239975888,44.2794504372049,190908041_AP_B030,Apertif,58734.9153657407,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[330.794464 44.280006],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[333.109737704 42.4951477993 333.248103352 45.9107471068 328.340824648 45.9107471068 328.479190296 42.4951477993],s2201+4340,190908041,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190908041_AP_B030/image_mf_02.fits,True,190908041_AP_B030,30,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190908041_AP_B030/image_mf_02.fits,Apercal_150_ACF,v2.5-5-g504d478,44.1,37.4,1.18,-1.0,335.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190908041_AP_B031/image_mf_02.fits,image/fits,37895040,331.448845914822,44.2747914368769,190908041_AP_B031,Apertif,58734.9203009261,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[331.44807 44.275347],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[333.763170951 42.4904835592 333.901503124 45.9060843787 328.994636876 45.9060843787 329.132969049 42.4904835592],s2201+4340,190908041,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190908041_AP_B031/image_mf_02.fits,True,190908041_AP_B031,31,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190908041_AP_B031/image_mf_02.fits,Apercal_150_ACF,v2.5-5-g504d478,47.1,40.3,1.17,-1.0,296.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190908041_AP_B036/image_mf_02.fits,image/fits,37892160,330.469507398993,44.6856464362222,190908041_AP_B036,Apertif,58734.9170497684,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[330.468726 44.686202],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[332.799220295 42.9017923445 332.940542695 46.3172605571 327.996909305 46.3172605571 328.138231705 42.9017923445],s2201+4340,190908041,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190908041_AP_B036/image_mf_02.fits,True,190908041_AP_B036,36,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190908041_AP_B036/image_mf_02.fits,Apercal_150_ACF,v2.5-5-g504d478,42.9,36.8,1.17,-1.0,310.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913045_AP_B001/image_mf_01.fits,image/fits,37895040,208.360378733881,52.3613884370237,190913045_AP_B001,Apertif,58739.5771076391,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[208.359469 52.361944],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[211.048297119 50.5831193154 211.264004149 53.996220402 205.454933851 53.996220402 205.670640881 50.5831193154],m1403+5324,190913045,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913045_AP_B001/image_mf_01.fits,True,190913045_AP_B001,1,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913045_AP_B001/image_mf_01.fits,Apercal_150,v2.3-579-gb5609f7,57.1,49.5,1.16,-1.0,276.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913045_AP_B008/image_mf_01.fits,image/fits,37883520,208.723390329687,52.773804436674,190913045_AP_B008,Apertif,58739.5743796295,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[208.722472 52.77436],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[211.435153467 50.995685626 211.65617019 54.4086564137 205.78877381 54.4086564137 206.009790533 50.995685626],m1403+5324,190913045,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913045_AP_B008/image_mf_01.fits,True,190913045_AP_B008,8,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913045_AP_B008/image_mf_01.fits,Apercal_150,v2.3-579-gb5609f7,42.9,39.0,1.1,-1.0,171.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913045_AP_B009/image_mf_02.fits,image/fits,37880640,209.496667568053,52.7851254370014,190913045_AP_B009,Apertif,58739.5773275462,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[209.495749 52.785681],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[212.209093203 51.0070105369 212.43025813 54.4199777302 206.56123987 54.4199777302 206.782404797 51.0070105369],m1403+5324,190913045,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913045_AP_B009/image_mf_02.fits,True,190913045_AP_B009,9,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913045_AP_B009/image_mf_02.fits,Apercal_150,v2.3-579-gb5609f7,39.0,32.6,1.19,-1.0,401.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913045_AP_B015/image_mf_01.fits,image/fits,37895040,209.09346211597,53.185228436651,190913045_AP_B015,Apertif,58739.5763946758,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[209.092535 53.185784],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[211.829579922 51.4072443455 212.056069242 54.8200838549 206.129000758 54.8200838549 206.355490078 51.4072443455],m1403+5324,190913045,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913045_AP_B015/image_mf_01.fits,True,190913045_AP_B015,15,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913045_AP_B015/image_mf_01.fits,Apercal_150,v2.3-579-gb5609f7,44.5,40.0,1.11,-1.0,202.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913045_AP_B033/image_mf_01.fits,image/fits,37895040,208.640458219942,54.3939104365754,190913045_AP_B033,Apertif,58739.5775810187,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[208.639504 54.394466],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[211.451576842 52.616233212 211.695237111 56.0286780391 205.583770889 56.0286780391 205.827431158 52.616233212],m1403+5324,190913045,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913045_AP_B033/image_mf_01.fits,True,190913045_AP_B033,33,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913045_AP_B033/image_mf_01.fits,Apercal_150,v2.3-579-gb5609f7,56.2,46.6,1.2,-1.0,439.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B001/image_mf_02.fits,image/fits,37892160,27.0651786857808,30.4867964338087,190913046_AP_B001,Apertif,58740.061355324,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[27.064534 30.487352],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[29.0101390912 28.6745574459 29.0795410646 32.0966858297 25.0495269354 32.0966858297 25.1189289088 28.6745574459],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B001/image_mf_02.fits,True,190913046_AP_B001,1,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B001/image_mf_02.fits,Apercal_150,v2.3-579-gb5609f7,53.9,48.5,1.11,-1.0,160.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B003/image_mf_04.fits,image/fits,37892160,28.1509237536332,30.4969214331539,190913046_AP_B003,Apertif,58740.0680104168,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[28.150279 30.497477],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[30.0960728626 28.6847155165 30.1655101161 32.1068363088 26.1350478839 32.1068363088 26.2044851374 28.6847155165],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B003/image_mf_04.fits,True,190913046_AP_B003,3,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B003/image_mf_04.fits,Apercal_150,v2.3-579-gb5609f7,40.3,35.8,1.13,-1.0,193.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B006/image_mf_04.fits,image/fits,37892160,29.780211742065,30.4952334334817,190913046_AP_B006,Apertif,58740.0793171297,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[29.779567 30.495789],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[31.7253293846 28.6830220049 31.7947607553 32.1051440624 27.7643732447 32.1051440624 27.8338046154 28.6830220049],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B006/image_mf_04.fits,True,190913046_AP_B006,6,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B006/image_mf_04.fits,Apercal_150,v2.3-579-gb5609f7,51.5,43.3,1.19,-1.0,317.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B008/image_mf_02.fits,image/fits,37892160,27.3300974194434,30.8952954341845,190913046_AP_B008,Apertif,58740.0648298613,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[27.32945 30.895851],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[29.2827488605 29.0843700873 29.3535865339 32.506197653 25.3053134661 32.506197653 25.3761511395 29.0843700873],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B008/image_mf_02.fits,True,190913046_AP_B008,8,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B008/image_mf_02.fits,Apercal_150,v2.3-579-gb5609f7,48.2,43.9,1.1,-1.0,137.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B009/image_mf_02.fits,image/fits,37892160,27.87531945539,30.900441433201,190913046_AP_B009,Apertif,58740.0649421294,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[27.874672 30.900997],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[29.8280688031 29.0895323697 29.8989247251 32.5113562159 25.8504192749 32.5113562159 25.9212751969 29.0895323697],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B009/image_mf_02.fits,True,190913046_AP_B009,9,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B009/image_mf_02.fits,Apercal_150,v2.3-579-gb5609f7,42.3,35.0,1.21,-1.0,348.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B010/image_mf_02.fits,image/fits,37892160,28.4207144739701,30.9033014338574,190913046_AP_B010,Apertif,58740.0684085647,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[28.420067 30.903857],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[30.3735182479 29.0924014161 30.4443843137 32.514223196 26.3957496863 32.514223196 26.4666157521 29.0924014161],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B010/image_mf_02.fits,True,190913046_AP_B010,10,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B010/image_mf_02.fits,Apercal_150,v2.3-579-gb5609f7,37.7,31.8,1.19,-1.0,301.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B011/image_mf_02.fits,image/fits,37892160,28.9661834786039,30.9038734332014,190913046_AP_B011,Apertif,58740.0710092592,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[28.965536 30.904429],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[30.9189981378 29.0929752251 30.9898662325 32.5147965918 26.9412057675 32.5147965918 27.0120738622 29.0929752251],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B011/image_mf_02.fits,True,190913046_AP_B011,11,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B011/image_mf_02.fits,Apercal_150,v2.3-579-gb5609f7,38.1,32.8,1.16,-1.0,234.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B015/image_mf_02.fits,image/fits,37895040,27.5973732075325,31.3033864339022,190913046_AP_B015,Apertif,58740.0658564814,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[27.596723 31.303942],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[29.5578687768 29.4937322972 29.6301664196 32.915270126 25.5632795804 32.915270126 25.6355772232 29.4937322972],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B015/image_mf_02.fits,True,190913046_AP_B015,15,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B015/image_mf_02.fits,Apercal_150,v2.3-579-gb5609f7,49.5,43.6,1.13,-1.0,194.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B021/image_mf_02.fits,image/fits,37892160,27.3170700114555,31.7056864342734,190913046_AP_B021,Apertif,58740.0628715279,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[27.316417 31.706242],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[29.2854583608 29.8972467744 29.3592211688 33.3185089499 25.2736128312 33.3185089499 25.3473756392 29.8972467744],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B021/image_mf_02.fits,True,190913046_AP_B021,21,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B021/image_mf_02.fits,Apercal_150,v2.3-579-gb5609f7,55.8,46.8,1.19,-1.0,308.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B022/image_mf_02.fits,image/fits,37892160,27.8670280492609,31.711000433946,190913046_AP_B022,Apertif,58740.0659548612,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[27.866375 31.711556],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[29.8355217292 29.9025765659 29.9093040664 33.3238351642 25.8234459336 33.3238351642 25.8972282708 29.9025765659],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B022/image_mf_02.fits,True,190913046_AP_B022,22,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B022/image_mf_02.fits,Apercal_150,v2.3-579-gb5609f7,41.4,35.0,1.18,-1.0,261.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B023/image_mf_02.fits,image/fits,37892160,28.4171630704451,31.7139534336183,190913046_AP_B023,Apertif,58740.0689062499,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[28.41651 31.714509],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[30.3857152949 29.9055383385 30.4595084864 33.3267949496 26.3735115136 33.3267949496 26.4473047051 29.9055383385],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B023/image_mf_02.fits,True,190913046_AP_B023,23,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B023/image_mf_02.fits,Apercal_150,v2.3-579-gb5609f7,36.5,30.1,1.21,-1.0,338.0
,https://vo.astron.nl/getproduct/APERTIF_DR1/190913046_AP_B027/image_mf_04.fits,image/fits,37892160,27.5866209147942,32.1138694343155,190913046_AP_B027,Apertif,58740.0671886574,4,[3073 3073 1 1],[0.00111111 0.00111111],ICRS,,NCP,[1537.0 1537.0],[27.585965 32.114425],[-0.00111111 0.0 0.0 0.00111111],,m,0.220233,0.234213,0.209645,Z,[29.5631825768 30.3066242166 29.6384590761 33.7276162799 25.5334709239 33.7276162799 25.6087474232 30.3066242166],m0155+3130,190913046,https://vo.astron.nl/apertif_dr1/q/related_products_continuum_images/dlmeta?ID=ivo%3A//astron.nl/%7E%3FAPERTIF_DR1/190913046_AP_B027/image_mf_04.fits,True,190913046_AP_B027,27,1280.0,1430.0,1,ivo://astron.nl/~?APERTIF_DR1/190913046_AP_B027/image_mf_04.fits,Apercal_150,v2.3-579-gb5609f7,46.2,37.8,1.22,-1.0,368.0
