taskid,beam,pass_V,pass_QU,Q_bm_fg,U_bm_fg,Q_st_fg,U_st_fg,s_in,s_out,rat,peak,peak_s,peak_in,N2,P2,Ex-2,Ex+2,ftmax,bmaj,bmin,bpa
191103034,20,False,True,0.08,0.08,0.12,0.21,96.6,61.0,1.58,2746.4,45.0,2746.4,4.0,4.0,3096.0,3095.0,32.5,25.0,10.4,1.8
191103034,21,False,False,0.08,0.08,0.71,0.08,52.6,45.1,1.17,4018.3,89.2,4018.3,1.5,1.5,1187.0,1217.0,5.7,24.2,10.4,0.7
191103034,22,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191103034,23,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191103034,24,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191103034,25,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191103034,26,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191103034,27,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191103034,28,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191103034,29,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191103034,30,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191103034,31,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191103034,32,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191103034,33,False,False,0.08,0.08,0.38,0.17,74.7,65.9,1.13,1745.7,26.5,1506.1,1.7,1.6,1279.0,1235.0,7.1,24.8,10.9,0.4
191103034,34,False,True,0.08,0.08,0.08,0.12,115.9,56.3,2.06,6090.6,108.2,6090.6,5.7,5.8,4924.0,4966.0,11.6,23.2,10.2,1.2
191103034,35,False,True,0.08,0.08,0.08,0.08,69.4,66.2,1.05,4566.5,69.0,4566.5,1.0,1.0,826.0,800.0,10.0,23.6,10.9,1.5
191103034,36,True,True,0.08,0.08,0.08,0.08,44.7,43.8,1.02,1340.4,30.6,1340.4,1.1,1.1,898.0,880.0,5.6,23.3,10.5,0.8
191103034,37,True,True,0.08,0.08,0.08,0.08,54.2,42.5,1.27,2212.6,52.0,2212.6,2.3,2.3,1936.0,1939.0,7.1,23.3,10.2,1.2
191103034,38,False,True,0.08,0.08,0.08,0.21,77.3,64.7,1.2,3200.1,49.5,3200.1,1.9,1.9,1483.0,1480.0,5.7,25.0,10.7,1.6
191103034,39,True,True,0.08,0.08,0.12,0.12,57.0,56.1,1.02,3013.9,53.8,3013.9,0.9,1.0,807.0,844.0,8.7,23.3,10.3,2.5
191113139,0,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191113139,1,True,True,0.08,0.08,0.08,0.08,56.5,53.8,1.05,2851.4,53.0,2851.4,1.0,1.1,858.0,884.0,6.9,23.2,10.5,1.1
191113139,2,True,True,0.08,0.08,0.08,0.08,37.3,34.3,1.09,3101.1,90.4,3101.1,1.0,1.0,722.0,736.0,3.5,24.8,11.3,0.9
191113139,3,False,True,0.08,0.08,0.17,0.12,52.4,79.6,0.66,2525.6,31.7,2525.6,0.0,0.1,34.0,58.0,107.9,24.6,11.7,0.1
191113139,4,True,True,0.08,0.08,0.08,0.08,33.0,32.6,1.01,890.6,27.3,890.6,1.0,1.0,722.0,721.0,5.9,25.2,11.1,0.2
191113139,5,False,True,0.08,0.08,0.21,0.21,143.0,179.3,0.8,1823.0,10.2,1823.0,0.2,0.4,162.0,253.0,351.2,24.6,11.7,0.2
191113139,6,True,True,0.08,0.08,0.08,0.08,37.4,36.9,1.01,1506.3,40.8,1506.3,1.0,1.0,713.0,732.0,3.7,25.8,11.0,0.9
191113139,7,False,True,0.08,0.08,0.12,0.12,59.5,58.7,1.01,2963.0,50.5,2963.0,1.0,1.0,611.0,604.0,53.0,27.8,11.6,0.8
191113139,8,False,True,0.08,0.08,0.08,0.08,49.8,44.4,1.12,4968.5,111.8,4968.5,1.1,1.1,797.0,795.0,6.7,25.4,11.2,0.8
191113139,9,False,True,0.08,0.08,0.12,0.12,73.7,63.0,1.17,3231.0,51.3,3231.0,1.6,1.7,1125.0,1202.0,78.2,24.2,11.6,0.1
191113139,10,True,True,0.08,0.08,0.08,0.08,30.7,30.6,1.0,919.2,30.1,373.5,1.0,1.0,734.0,733.0,2.5,25.3,11.2,0.9
191113139,11,True,True,0.08,0.08,0.08,0.08,35.3,32.1,1.1,2041.1,63.6,2041.1,1.1,1.1,793.0,815.0,3.5,25.5,11.0,0.9
191113139,12,True,True,0.08,0.08,0.08,0.08,35.1,33.8,1.04,1647.7,48.8,1647.7,1.0,1.1,744.0,764.0,4.4,25.2,11.2,1.5
191113139,13,True,True,0.08,0.08,0.08,0.08,35.3,34.0,1.04,2170.7,63.8,2170.7,1.0,1.0,721.0,702.0,3.5,24.9,11.4,1.1
191113139,14,True,True,0.08,0.08,0.08,0.08,45.8,43.5,1.05,5543.2,127.5,2054.4,1.1,1.0,769.0,740.0,8.9,25.1,11.5,1.9
191113139,15,False,True,0.08,0.08,0.08,0.08,61.3,43.8,1.4,10199.1,233.0,10199.1,1.2,1.2,900.0,888.0,4.2,25.1,11.1,0.5
191113139,16,True,True,0.08,0.08,0.08,0.08,31.8,31.2,1.02,2290.5,73.4,1714.6,1.0,1.0,717.0,718.0,6.7,24.9,11.2,0.5
191113139,17,True,True,0.08,0.08,0.08,0.08,35.2,34.0,1.04,1840.7,54.1,1840.7,1.1,1.0,791.0,774.0,4.3,25.2,11.0,0.2
191113139,18,True,True,0.08,0.08,0.08,0.08,33.1,31.0,1.07,1763.4,56.9,1763.4,1.1,1.2,835.0,872.0,3.5,25.2,11.1,0.4
191113139,19,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191113139,20,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191113139,21,False,False,1.0,1.0,0.21,0.12,70.0,54.1,1.29,2323.4,42.9,2323.4,2.3,2.3,501.0,501.0,11.1,45.1,20.8,1.1
191113139,22,True,False,0.08,0.08,0.58,0.08,46.9,33.3,1.41,2235.2,67.2,2235.2,1.9,1.8,1393.0,1316.0,3.7,24.6,11.4,0.9
191113139,23,True,True,0.08,0.08,0.08,0.08,30.8,30.1,1.02,1677.2,55.7,1677.2,1.0,1.0,745.0,732.0,4.3,24.5,11.3,1.1
191113139,24,True,True,0.08,0.08,0.08,0.08,32.2,31.3,1.03,1713.4,54.8,1648.1,1.0,1.0,757.0,766.0,3.5,24.5,11.4,1.3
191113139,25,True,True,0.08,0.08,0.08,0.08,31.9,32.0,1.0,662.0,20.7,662.0,1.0,1.0,714.0,711.0,13.5,24.3,11.5,1.5
191113139,26,False,True,0.08,0.08,0.12,0.12,37.1,37.3,0.99,522.7,14.0,394.7,0.9,1.0,696.0,724.0,32.1,24.0,11.6,1.7
191113139,27,False,True,0.08,0.08,0.08,0.08,43.3,33.5,1.29,8581.8,256.1,4384.6,1.5,1.4,1078.0,1019.0,7.5,24.5,11.4,1.4
191113139,28,True,True,0.08,0.08,0.08,0.08,33.1,31.7,1.04,1747.7,55.2,1747.7,1.1,1.1,795.0,798.0,4.3,24.1,11.5,0.9
191113139,29,True,True,0.08,0.08,0.08,0.08,32.0,31.6,1.02,1764.0,55.9,1485.0,1.0,1.0,719.0,728.0,6.4,24.0,11.6,0.9
191113139,30,True,True,0.08,0.08,0.08,0.08,32.8,32.2,1.02,1490.5,46.3,1490.5,1.0,1.0,759.0,748.0,4.0,23.8,11.6,1.3
191113139,31,True,True,0.08,0.08,0.08,0.08,36.0,35.2,1.02,1658.3,47.1,1658.3,1.0,1.0,758.0,784.0,23.7,23.6,11.5,2.0
191113139,32,True,True,0.08,0.08,0.08,0.08,36.5,36.7,0.99,1044.5,28.4,1044.5,0.9,0.9,687.0,701.0,5.5,24.2,11.4,1.5
191113139,33,True,True,0.08,0.08,0.08,0.08,46.4,45.5,1.02,1416.4,31.2,1416.4,1.0,1.0,802.0,815.0,3.8,23.7,11.1,1.1
191113139,34,True,True,0.08,0.08,0.08,0.08,40.2,35.5,1.13,3459.4,97.4,3459.4,1.1,1.1,853.0,846.0,4.3,23.8,11.1,1.3
191113139,35,True,True,0.08,0.08,0.08,0.08,36.1,31.9,1.13,3600.0,113.0,3600.0,1.1,1.1,798.0,811.0,4.5,24.2,11.4,1.4
191113139,36,True,True,0.08,0.08,0.08,0.08,35.1,34.0,1.03,2133.8,62.8,2133.8,1.0,1.0,773.0,739.0,3.7,23.9,11.5,0.9
191113139,37,True,True,0.08,0.08,0.08,0.08,35.0,34.3,1.02,1503.0,43.8,1503.0,1.0,1.0,744.0,738.0,4.5,24.3,11.4,1.0
191113139,38,True,True,0.08,0.08,0.08,0.08,41.2,40.6,1.01,1643.9,40.5,1643.9,1.0,1.0,748.0,737.0,3.5,24.6,11.2,0.6
191113139,39,True,True,0.08,0.08,0.08,0.08,46.1,45.7,1.01,3279.0,71.7,1108.8,1.0,1.0,703.0,732.0,11.7,24.2,11.5,1.1
191114041,0,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191114041,1,True,True,0.08,0.08,0.12,0.12,55.2,55.0,1.01,3440.0,62.6,2875.7,0.9,0.9,888.0,891.0,6.2,19.7,11.0,1.6
191114041,2,True,True,0.08,0.08,0.08,0.08,37.1,35.0,1.06,2451.6,70.1,2451.6,1.0,1.0,831.0,801.0,3.1,21.5,11.9,2.2
191114041,3,True,True,0.08,0.08,0.12,0.12,33.1,32.1,1.03,2398.6,74.8,2398.6,0.9,1.0,754.0,785.0,16.3,21.4,11.9,0.3
191114041,4,True,True,0.08,0.08,0.08,0.08,32.7,32.7,1.0,905.7,27.7,905.7,1.0,1.0,779.0,800.0,7.3,21.6,11.7,1.9
191114041,5,True,True,0.08,0.08,0.08,0.08,33.8,33.0,1.02,2024.6,61.4,2024.6,1.0,1.0,800.0,809.0,4.2,20.9,12.0,1.1
191114041,6,True,True,0.08,0.08,0.08,0.08,35.7,35.4,1.01,1500.1,42.3,1500.1,1.0,1.0,789.0,799.0,4.5,21.6,11.8,1.2
191114041,7,True,False,0.83,0.83,0.12,0.12,55.3,54.2,1.02,3194.9,59.0,3194.9,1.0,1.0,696.0,694.0,6.1,22.3,12.9,-1.9
191114041,8,True,True,0.08,0.08,0.12,0.12,48.6,47.5,1.02,1599.9,33.7,1599.9,1.0,1.0,826.0,807.0,6.8,21.3,12.1,-0.5
191114041,9,False,True,0.08,0.08,0.08,0.08,81.7,41.2,1.98,5694.3,138.2,5694.3,5.5,5.6,4580.0,4648.0,6.8,20.6,12.0,-1.3
191114041,10,True,True,0.08,0.08,0.08,0.08,31.0,31.2,1.0,441.1,14.1,384.2,1.0,1.0,802.0,804.0,13.8,20.5,12.1,-2.1
191114041,11,True,True,0.08,0.08,0.08,0.08,34.5,33.7,1.02,1953.4,57.9,1953.4,1.0,1.0,791.0,810.0,5.8,21.4,11.7,-1.6
191114041,12,True,True,0.08,0.08,0.08,0.08,35.8,35.6,1.0,1685.6,47.3,1685.6,0.9,0.9,778.0,776.0,4.7,21.1,11.8,-1.1
191114041,13,True,True,0.08,0.08,0.08,0.08,33.9,32.9,1.03,2157.6,65.7,2157.6,1.0,1.0,794.0,824.0,4.9,21.5,11.9,1.8
191114041,14,True,True,0.08,0.08,0.12,0.12,45.4,44.3,1.02,9622.7,217.1,2162.0,1.0,1.0,812.0,819.0,4.1,21.5,11.8,0.8
191114041,15,True,True,0.08,0.08,0.08,0.08,44.7,42.5,1.05,2506.5,59.0,2506.5,1.1,1.1,846.0,849.0,4.8,21.1,12.1,-1.8
191114041,16,True,True,0.08,0.08,0.08,0.08,30.6,30.0,1.02,1620.0,53.9,1620.0,1.0,1.0,833.0,820.0,5.9,20.6,12.1,-1.2
191114041,17,True,True,0.08,0.08,0.08,0.08,33.9,33.2,1.02,1753.0,52.7,1753.0,1.0,1.0,837.0,835.0,4.0,20.3,12.0,-1.4
191114041,18,True,True,0.08,0.08,0.08,0.08,32.5,32.0,1.01,1697.4,53.0,1697.4,1.0,1.0,807.0,812.0,5.1,20.6,12.2,-1.3
191114041,19,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191114041,20,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191114041,21,False,False,1.0,1.0,0.17,0.17,53.2,52.3,1.02,1740.9,33.3,1740.9,0.9,1.0,240.0,253.0,12.0,36.0,22.3,1.2
191114041,22,False,True,0.08,0.08,0.12,0.12,34.9,33.9,1.03,1873.1,55.3,1873.1,1.0,1.0,814.0,844.0,25.6,21.3,11.9,1.7
191114041,23,True,True,0.08,0.08,0.12,0.12,31.4,30.9,1.02,1648.3,53.3,1648.3,1.0,1.0,807.0,818.0,20.7,21.0,11.9,0.7
191114041,24,True,True,0.08,0.08,0.08,0.08,31.4,30.7,1.02,1783.1,58.0,1783.1,1.0,1.0,825.0,813.0,3.9,21.0,11.9,1.2
191114041,25,True,True,0.08,0.08,0.08,0.08,31.6,31.5,1.0,1820.1,57.9,697.2,1.0,1.0,840.0,806.0,2.7,21.1,11.9,1.4
191114041,26,False,True,0.08,0.08,0.08,0.08,43.0,30.9,1.39,7366.8,238.5,7366.8,1.1,1.1,878.0,902.0,5.0,21.2,11.9,1.4
191114041,27,True,True,0.08,0.08,0.08,0.08,35.3,34.8,1.02,1134.1,32.6,1134.1,1.0,1.0,858.0,856.0,4.1,20.6,12.0,0.5
191114041,28,False,True,0.08,0.08,0.12,0.12,35.3,33.5,1.05,1834.1,54.8,1834.1,1.2,1.1,950.0,935.0,28.9,20.9,12.0,-0.4
191114041,29,True,True,0.08,0.08,0.08,0.08,30.4,30.1,1.01,1453.8,48.4,1453.8,1.0,1.0,817.0,811.0,3.4,21.1,11.8,0.5
191114041,30,True,True,0.08,0.08,0.08,0.08,32.2,31.8,1.01,1584.0,49.8,1584.0,1.0,1.0,785.0,787.0,2.9,21.6,11.9,1.8
191114041,31,True,True,0.08,0.08,0.08,0.08,33.8,33.4,1.01,1688.8,50.6,1637.6,1.0,1.0,824.0,830.0,2.9,20.7,11.8,1.5
191114041,32,True,True,0.08,0.08,0.12,0.12,35.8,35.9,1.0,1069.9,29.8,1041.7,1.0,1.0,792.0,794.0,5.5,20.8,12.0,1.4
191114041,33,True,True,0.08,0.08,0.12,0.12,46.0,45.7,1.01,1469.4,32.2,1469.4,1.0,1.0,867.0,854.0,6.6,20.2,11.7,1.2
191114041,34,True,True,0.08,0.08,0.08,0.08,37.8,36.5,1.03,2195.3,60.1,2195.3,1.0,1.0,818.0,808.0,4.0,20.5,11.8,0.9
191114041,35,True,True,0.08,0.08,0.08,0.08,33.0,33.2,0.99,796.4,24.0,253.8,1.0,1.0,792.0,792.0,3.6,20.6,12.1,0.5
191114041,36,True,True,0.08,0.08,0.08,0.08,32.0,31.0,1.03,2152.7,69.5,2152.7,1.0,1.0,805.0,814.0,3.1,20.8,12.0,1.2
191114041,37,True,True,0.08,0.08,0.12,0.12,33.3,33.0,1.01,1416.2,43.0,1416.2,1.0,1.0,803.0,813.0,6.9,20.8,12.0,1.9
191114041,38,True,True,0.08,0.08,0.08,0.08,38.7,38.9,1.0,846.9,21.8,344.4,1.0,1.0,808.0,816.0,6.1,20.8,11.8,1.3
191114041,39,True,True,0.08,0.08,0.12,0.12,45.2,44.2,1.02,3503.7,79.3,2354.6,1.0,1.0,803.0,799.0,5.5,21.0,11.9,2.2
191115040,0,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191115040,1,True,True,0.08,0.08,0.17,0.17,58.5,55.9,1.05,2795.9,50.0,2795.9,1.0,1.0,714.0,709.0,9.2,27.8,10.3,0.6
191115040,2,True,True,0.08,0.08,0.12,0.12,43.1,42.6,1.01,1609.2,37.8,1609.2,0.9,0.9,582.0,571.0,22.2,29.8,11.1,0.4
191115040,3,True,True,0.08,0.08,0.12,0.12,34.9,33.2,1.05,2275.6,68.5,2275.6,1.0,1.0,620.0,613.0,12.8,29.9,11.1,0.9
191115040,4,True,True,0.08,0.08,0.12,0.12,32.8,32.6,1.0,936.4,28.7,936.4,1.0,1.0,612.0,596.0,11.8,29.7,11.1,0.2
191115040,5,True,True,0.08,0.08,0.12,0.12,36.4,35.4,1.03,2135.2,60.2,2135.2,1.0,0.9,593.0,581.0,11.2,29.9,11.1,0.6
191115040,6,True,True,0.08,0.08,0.12,0.12,37.0,37.1,1.0,1455.2,39.2,1455.2,0.9,0.9,567.0,585.0,4.8,29.7,11.0,0.2
191115040,7,True,False,0.58,0.58,0.17,0.17,57.9,56.0,1.03,2840.9,50.7,2840.9,1.0,1.1,571.0,589.0,8.4,31.2,11.7,-0.1
191115040,8,True,True,0.08,0.08,0.12,0.12,49.0,48.6,1.01,1395.8,28.7,1395.8,1.0,1.0,588.0,608.0,7.8,29.6,11.2,0.6
191115040,9,False,True,0.08,0.08,0.12,0.12,64.1,41.7,1.54,2760.7,66.2,2760.7,3.6,3.6,2297.0,2289.0,14.9,29.1,11.1,0.3
191115040,10,True,True,0.08,0.08,0.12,0.12,32.3,32.3,1.0,416.2,12.9,416.2,1.0,1.0,622.0,600.0,10.0,29.5,11.1,0.3
191115040,11,True,True,0.08,0.08,0.12,0.12,36.9,36.1,1.02,1948.1,54.0,1948.1,1.0,1.0,617.0,637.0,4.0,29.4,10.9,0.1
191115040,12,True,True,0.08,0.08,0.12,0.12,38.1,38.3,1.0,1557.9,40.7,1557.9,0.9,0.9,573.0,574.0,12.3,28.9,11.1,0.3
191115040,13,True,True,0.08,0.08,0.12,0.12,36.0,34.9,1.03,2240.8,64.2,2240.8,1.0,1.0,621.0,614.0,6.7,29.1,11.2,0.2
191115040,14,False,True,0.08,0.08,0.17,0.17,56.0,53.9,1.04,1894.9,35.1,1894.9,1.0,1.0,656.0,630.0,36.1,29.1,11.2,0.3
191115040,15,True,True,0.08,0.08,0.12,0.12,42.7,41.5,1.03,2340.6,56.4,2340.6,1.0,1.0,620.0,611.0,4.6,29.1,11.2,0.6
191115040,16,True,True,0.08,0.08,0.08,0.08,31.4,31.1,1.01,1647.5,52.9,1647.5,0.9,0.9,577.0,574.0,6.1,29.3,11.2,0.4
191115040,17,True,True,0.08,0.08,0.12,0.12,35.4,34.6,1.02,1791.4,51.8,1791.4,1.0,1.0,637.0,644.0,4.5,28.9,11.0,0.5
191115040,18,True,True,0.08,0.08,0.12,0.12,32.1,31.4,1.02,1649.4,52.5,1649.4,1.0,1.0,634.0,655.0,7.0,28.9,11.2,-0.0
191115040,19,True,True,0.08,0.08,0.12,0.12,34.3,34.5,1.0,537.6,15.6,537.6,1.0,1.0,646.0,625.0,5.9,28.6,11.1,0.1
191115040,20,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191115040,21,False,False,1.0,1.0,0.17,0.17,57.0,56.6,1.01,1767.8,31.2,1767.8,0.9,0.9,159.0,170.0,23.3,50.6,21.9,0.0
191115040,22,True,True,0.08,0.08,0.12,0.12,34.3,32.2,1.07,1853.9,57.6,1853.9,1.0,1.0,647.0,638.0,7.2,28.9,11.2,0.3
191115040,23,True,True,0.08,0.08,0.12,0.12,30.5,29.9,1.02,1627.8,54.5,1627.8,1.0,1.0,623.0,618.0,6.1,28.8,11.2,0.1
191115040,24,True,True,0.08,0.08,0.12,0.12,31.5,30.8,1.02,1669.5,54.2,1669.5,1.0,1.0,652.0,637.0,4.8,28.6,11.2,0.1
191115040,25,True,True,0.08,0.08,0.17,0.17,34.7,34.3,1.01,671.1,19.6,671.1,1.0,1.1,648.0,676.0,23.1,28.7,11.2,0.2
191115040,26,True,True,0.08,0.08,0.12,0.12,34.0,33.6,1.01,837.9,25.0,837.9,1.0,1.0,647.0,644.0,4.5,28.2,11.3,0.1
191115040,27,True,True,0.08,0.08,0.12,0.12,37.4,36.9,1.01,589.9,16.0,589.9,1.0,1.0,637.0,666.0,5.9,28.2,11.3,0.1
191115040,28,True,True,0.08,0.08,0.12,0.12,34.3,32.7,1.05,1829.4,55.9,1829.4,1.1,1.1,692.0,694.0,7.4,28.3,11.3,0.5
191115040,29,True,True,0.08,0.08,0.12,0.12,33.5,33.0,1.01,1542.0,46.7,1542.0,1.0,1.0,627.0,633.0,3.9,28.6,11.1,0.5
191115040,30,True,True,0.08,0.08,0.12,0.12,31.9,31.3,1.02,1564.1,49.9,1564.1,1.0,1.0,646.0,651.0,5.0,28.3,11.2,0.1
191115040,31,True,True,0.08,0.08,0.12,0.12,35.3,35.0,1.01,1617.7,46.2,1617.7,1.0,1.0,631.0,628.0,5.0,28.0,11.1,0.1
191115040,32,True,True,0.08,0.08,0.12,0.12,38.7,38.5,1.0,1003.3,26.0,1003.3,1.0,1.0,617.0,646.0,6.2,28.3,11.3,0.2
191115040,33,True,True,0.08,0.08,0.17,0.12,49.0,49.0,1.0,1549.6,31.6,1549.6,1.0,1.0,653.0,640.0,8.2,27.5,11.1,-0.1
191115040,34,False,True,0.08,0.08,0.12,0.12,41.7,40.7,1.03,1780.6,43.7,1780.6,1.0,1.0,665.0,639.0,27.1,27.4,11.3,-0.0
191115040,35,True,True,0.08,0.08,0.12,0.12,34.3,34.3,1.0,936.5,27.3,936.5,1.0,1.0,621.0,621.0,8.6,27.8,11.3,0.2
191115040,36,True,True,0.08,0.08,0.12,0.12,36.1,34.8,1.04,2299.4,66.1,2299.4,1.0,1.0,641.0,659.0,4.7,27.8,11.4,0.2
191115040,37,True,True,0.08,0.08,0.12,0.12,35.1,34.5,1.02,1446.8,42.0,1446.8,1.0,1.0,656.0,661.0,8.0,27.7,11.4,0.4
191115040,38,True,True,0.08,0.08,0.17,0.17,41.9,42.0,1.0,374.2,8.9,374.2,1.0,1.0,660.0,637.0,9.2,27.3,11.4,0.4
191115040,39,False,True,0.08,0.08,0.17,0.17,52.0,52.6,0.99,951.3,18.1,951.3,0.9,0.9,592.0,590.0,95.8,27.7,11.4,0.4
191115041,0,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191115041,1,True,True,0.08,0.08,0.08,0.08,56.9,54.1,1.05,2853.5,52.7,2853.5,1.1,1.1,865.0,864.0,7.7,24.1,10.3,0.7
191115041,2,True,True,0.08,0.08,0.08,0.08,39.7,36.8,1.08,3156.0,85.8,3156.0,1.0,1.0,705.0,720.0,4.2,26.1,11.1,1.1
191115041,3,True,True,0.08,0.08,0.08,0.08,34.6,33.0,1.05,2421.6,73.4,2421.6,1.0,1.0,736.0,729.0,2.7,25.4,11.2,0.7
191115041,4,True,True,0.08,0.08,0.08,0.08,33.7,33.1,1.02,921.5,27.8,921.5,1.0,1.0,749.0,717.0,5.7,25.2,11.2,0.3
191115041,5,True,True,0.08,0.08,0.08,0.08,33.5,32.1,1.04,2123.4,66.2,2123.4,1.0,1.0,737.0,745.0,2.6,25.3,11.2,0.6
191115041,6,True,True,0.08,0.08,0.08,0.08,37.2,36.6,1.01,1426.7,39.0,1426.7,1.0,1.0,732.0,724.0,5.2,25.5,11.1,0.5
191115041,7,True,True,0.08,0.08,0.08,0.08,54.6,53.5,1.02,2760.4,51.6,2760.4,1.0,1.0,620.0,648.0,6.0,27.0,11.7,-0.1
191115041,8,False,True,0.08,0.08,0.08,0.08,50.5,45.7,1.11,4874.0,106.8,4874.0,1.0,1.0,721.0,722.0,5.5,26.4,11.0,0.4
191115041,9,False,True,0.08,0.08,0.08,0.08,57.8,38.5,1.5,4203.9,109.3,4203.9,3.1,3.1,2218.0,2244.0,4.6,25.1,11.2,0.4
191115041,10,True,True,0.08,0.08,0.08,0.08,30.7,30.6,1.0,932.9,30.4,371.1,1.0,1.0,722.0,720.0,3.6,25.5,11.1,0.8
191115041,11,True,True,0.08,0.08,0.08,0.08,35.9,32.2,1.11,2140.3,66.4,2140.3,1.2,1.2,860.0,871.0,3.3,24.9,11.2,0.1
191115041,12,True,True,0.08,0.08,0.08,0.08,35.2,34.1,1.03,1701.1,49.9,1701.1,1.0,1.0,730.0,731.0,5.4,25.4,11.0,0.6
191115041,13,True,True,0.08,0.08,0.08,0.08,36.2,35.1,1.03,2075.5,59.2,2075.5,1.0,1.0,710.0,704.0,24.9,26.0,11.1,1.2
191115041,14,True,True,0.08,0.08,0.08,0.08,47.0,44.7,1.05,5683.6,127.2,2019.9,1.1,1.1,776.0,770.0,7.4,25.3,11.2,0.9
191115041,15,False,True,0.08,0.08,0.08,0.08,60.2,43.5,1.38,9837.3,226.1,9837.3,1.2,1.2,818.0,820.0,4.0,26.0,11.1,0.5
191115041,16,True,True,0.08,0.08,0.08,0.08,32.4,32.0,1.01,2357.0,73.8,1617.7,1.0,1.0,713.0,706.0,2.8,24.8,11.3,0.2
191115041,17,True,True,0.08,0.08,0.08,0.08,34.8,33.7,1.03,1835.7,54.5,1835.7,1.0,1.1,776.0,786.0,3.3,24.9,11.1,0.5
191115041,18,True,True,0.08,0.08,0.08,0.08,34.1,31.8,1.07,1714.8,53.9,1714.8,1.2,1.2,864.0,888.0,4.1,24.9,11.3,0.3
191115041,19,True,True,0.08,0.08,0.08,0.08,34.2,34.4,0.99,647.6,18.8,463.3,1.0,1.0,732.0,721.0,5.8,24.3,11.2,0.3
191115041,20,None,False,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191115041,21,False,False,1.0,1.0,0.17,0.12,66.7,55.0,1.21,1842.4,33.5,1842.4,1.9,1.9,421.0,411.0,14.0,45.4,20.7,1.1
191115041,22,True,False,0.08,0.08,0.58,0.08,46.4,34.1,1.36,2384.8,70.0,2384.8,1.8,1.7,1306.0,1250.0,3.4,25.5,11.1,1.6
191115041,23,True,True,0.08,0.08,0.08,0.08,31.7,30.9,1.03,1621.9,52.6,1621.9,1.0,1.0,756.0,737.0,3.6,25.2,11.1,1.5
191115041,24,True,True,0.08,0.08,0.08,0.08,32.5,31.5,1.03,1733.1,55.1,1562.7,1.1,1.1,785.0,775.0,2.7,25.0,11.1,1.2
191115041,25,True,True,0.08,0.08,0.08,0.08,35.6,35.9,0.99,640.5,17.9,640.5,1.0,1.0,711.0,709.0,22.4,25.1,11.1,1.6
191115041,26,True,True,0.08,0.08,0.08,0.08,33.1,33.4,0.99,437.1,13.1,368.8,0.9,1.0,683.0,704.0,6.4,25.2,11.2,1.8
191115041,27,False,True,0.08,0.08,0.08,0.08,44.4,34.0,1.3,8558.1,251.4,4842.5,1.5,1.4,1068.0,1024.0,3.3,25.5,11.1,1.1
191115041,28,True,True,0.08,0.08,0.08,0.08,33.2,31.8,1.04,1769.8,55.7,1769.8,1.1,1.0,770.0,755.0,8.8,25.6,11.1,1.6
