ObsID,Name,Beam,RA,Dec,cube2_qual,cube1_qual,cube0_qual,sigma_c2,sigma_c1,sigma_c0,f_ex_c2,f_ex_c1,f_ex_c0,p_0.8_c2,p_0.8_c1,p_0.8_c0
191025081,M0155+3622,24,28.974502,36.579341,O,O,O,1.41,1.45,1.50,-4.58,-4.71,-4.67,4.21,4.29,4.27
191025081,M0155+3622,28,28.102490,36.984689,G,G,G,1.79,1.73,1.75,-5.99,-6.09,-5.90,4.24,4.22,4.23
191025081,M0155+3622,29,28.683832,36.984689,G,G,G,1.44,1.48,1.52,-5.99,-5.99,-5.96,4.29,4.26,4.24
191025081,M0155+3622,30,29.265173,36.984689,B,B,B,1.40,1.45,1.50,-4.10,-4.01,-4.06,4.26,4.25,4.24
191025081,M0155+3622,32,30.427856,36.984689,G,G,G,1.90,1.98,2.06,-5.90,-5.94,-5.84,4.26,4.26,4.30
191025081,M0155+3622,35,28.393161,37.390037,G,G,G,1.51,1.54,1.59,-6.18,-6.07,-5.99,4.17,4.23,4.22
191025081,M0155+3622,37,29.555844,37.390037,B,B,B,1.51,1.56,1.62,-4.51,-4.47,-4.49,4.28,4.30,4.30
191025081,M0155+3622,38,30.137185,37.390037,G,O,G,1.70,1.75,1.77,-5.85,-5.94,-4.86,4.29,4.26,4.47
191026001,S1408+3356,1,210.328812,32.931074,G,G,G,2.24,2.32,2.36,-5.78,-5.79,-5.54,4.30,4.31,4.36
191026001,S1408+3356,3,211.457235,32.931074,O,O,O,2.03,2.08,2.14,-4.54,-4.65,-4.61,4.30,4.31,4.39
191026001,S1408+3356,4,212.021447,32.931074,G,G,G,1.61,1.66,1.71,-5.88,-5.99,-5.85,4.22,4.24,4.26
191026001,S1408+3356,5,212.585659,32.931074,G,G,G,1.61,1.66,1.71,-5.87,-5.95,-5.86,4.26,4.24,4.24
191026001,S1408+3356,9,211.175129,33.336422,G,G,G,1.66,1.73,1.77,-5.89,-5.88,-5.90,4.26,4.26,4.30
191026001,S1408+3356,10,211.739341,33.336422,G,G,G,1.50,1.55,1.60,-5.96,-6.05,-5.76,4.26,4.26,4.28
191026001,S1408+3356,12,212.867765,33.336422,G,G,G,1.67,1.74,1.79,-5.92,-5.75,-5.77,4.26,4.31,4.24
191026001,S1408+3356,13,213.431977,33.336422,G,G,G,1.65,1.70,1.76,-5.93,-5.83,-5.91,4.26,4.25,4.26
191026001,S1408+3356,14,213.996188,33.336422,G,G,G,2.24,2.28,2.30,-5.89,-5.90,-5.79,4.25,4.31,4.29
191026001,S1408+3356,15,210.893023,33.741770,G,G,G,1.92,2.01,2.10,-5.97,-5.93,-5.81,4.24,4.27,4.27
191026001,S1408+3356,16,211.457235,33.741770,G,G,G,1.42,1.51,1.60,-5.89,-5.96,-5.98,4.23,4.20,4.25
191026001,S1408+3356,18,212.585659,33.741770,G,O,B,1.48,1.69,1.97,-5.38,-4.34,-4.69,4.18,4.47,4.25
191026001,S1408+3356,19,213.149871,33.741770,B,B,B,1.53,1.58,1.60,-4.22,-4.02,-4.08,4.24,4.30,4.23
191026001,S1408+3356,30,212.585659,34.552466,G,G,G,1.46,1.51,1.55,-5.42,-5.33,-5.41,4.26,4.28,4.28
191026001,S1408+3356,35,211.739341,34.957814,G,G,G,1.52,1.56,1.62,-6.12,-6.14,-5.98,4.18,4.25,4.28
191026001,S1408+3356,36,212.303553,34.957814,G,G,G,1.56,1.66,1.76,-5.98,-6.06,-5.92,4.22,4.24,4.23
191026001,S1408+3356,37,212.867765,34.957814,G,G,G,1.65,1.66,1.75,-5.66,-6.00,-5.77,4.25,4.24,4.28
191027043,S1401+3130,0,210.450000,31.512500,G,G,G,1.33,1.35,1.39,-5.98,-5.83,-5.86,4.27,4.26,4.24
191027043,S1401+3130,10,210.038231,30.904478,G,G,G,1.43,1.47,1.51,-5.93,-5.97,-5.91,4.24,4.26,4.26
191027043,S1401+3130,11,210.587256,30.904478,G,G,G,1.47,1.43,1.47,-5.70,-6.12,-5.98,4.28,4.24,4.24
191027043,S1401+3130,12,211.136282,30.904478,B,B,B,1.62,1.66,1.71,-3.57,-3.54,-3.54,4.27,4.35,4.33
191027043,S1401+3130,13,211.685307,30.904478,G,G,G,1.48,1.52,1.57,-5.96,-6.11,-5.98,4.22,4.24,4.23
191027043,S1401+3130,14,212.234332,30.904478,G,G,G,1.99,2.02,2.04,-6.06,-5.98,-5.89,4.25,4.23,4.26
191027043,S1401+3130,15,209.214693,31.309826,G,G,G,2.04,1.93,1.91,-5.99,-6.05,-6.20,4.21,4.22,4.16
191027043,S1401+3130,17,210.312744,31.309826,G,G,G,1.46,1.42,1.44,-5.96,-5.85,-5.96,4.23,4.24,4.26
191027043,S1401+3130,18,210.861769,31.309826,B,B,B,1.41,1.55,1.77,-3.70,-3.62,-3.71,4.24,4.51,4.29
191027043,S1401+3130,19,211.410794,31.309826,G,G,G,1.40,1.43,1.47,-6.03,-6.08,-6.17,4.23,4.24,4.19
191027043,S1401+3130,20,211.959820,31.309826,B,B,B,2.09,2.13,2.18,-3.27,-3.24,-3.25,4.42,4.35,4.37
191027043,S1401+3130,22,209.489206,31.715174,B,B,B,1.46,1.48,1.49,-3.99,-3.90,-3.94,4.27,4.28,4.28
191027043,S1401+3130,23,210.038231,31.715174,B,B,B,1.33,1.34,1.39,-4.41,-4.41,-4.40,4.22,4.27,4.25
191027043,S1401+3130,24,210.587256,31.715174,G,G,G,1.30,1.33,1.37,-5.40,-5.35,-5.31,4.27,4.31,4.27
191027043,S1401+3130,25,211.136282,31.715174,G,G,G,1.48,1.53,1.58,-6.09,-5.96,-6.10,4.21,4.18,4.20
191027043,S1401+3130,29,210.312744,32.120522,G,G,G,1.41,1.44,1.47,-6.02,-6.03,-6.03,4.24,4.24,4.27
191027043,S1401+3130,30,210.861769,32.120522,B,B,B,1.44,1.48,1.53,-3.70,-3.65,-3.67,4.25,4.21,4.23
191027043,S1401+3130,32,211.959820,32.120522,G,G,G,1.89,1.92,1.99,-6.03,-5.97,-5.86,4.22,4.25,4.26
191027043,S1401+3130,33,208.940180,32.525870,B,B,B,2.23,2.34,2.40,-3.41,-3.36,-3.38,4.47,4.51,4.43
191027043,S1401+3130,34,209.489206,32.525870,B,B,B,1.86,1.93,1.97,-3.75,-3.71,-3.73,4.27,4.26,4.38
191027043,S1401+3130,35,210.038231,32.525870,G,G,G,1.51,1.54,1.57,-6.06,-6.11,-5.95,4.18,4.20,4.24
191027043,S1401+3130,36,210.587256,32.525870,B,B,B,1.51,1.55,1.60,-3.90,-3.93,-3.93,4.25,4.35,4.31
191027043,S1401+3130,37,211.136282,32.525870,B,B,B,1.53,1.57,1.61,-3.74,-3.75,-3.75,4.24,4.24,4.26
191027043,S1401+3130,38,211.685307,32.525870,G,O,G,1.77,1.78,1.78,-5.89,-5.80,-5.00,4.24,4.25,4.49
191027044,M0155+3622,0,28.829167,36.376667,B,B,B,1.38,1.42,1.46,-3.95,-3.95,-3.94,4.26,4.26,4.24
191027044,M0155+3622,2,27.521149,35.363297,O,O,O,1.91,1.97,2.04,-4.77,-4.76,-4.78,4.24,4.27,4.28
191027044,M0155+3622,3,28.102490,35.363297,G,G,G,1.79,1.84,1.91,-5.87,-6.04,-5.93,4.28,4.27,4.25
191027044,M0155+3622,6,29.846514,35.363297,G,G,G,1.51,1.54,1.58,-5.98,-6.00,-6.02,4.25,4.24,4.28
191027044,M0155+3622,7,30.427856,35.363297,G,G,G,2.00,2.05,2.16,-5.87,-5.90,-5.95,4.24,4.23,4.21
191027044,M0155+3622,9,27.811820,35.768645,G,G,G,1.53,1.59,1.64,-5.84,-5.89,-5.95,4.26,4.28,4.24
191027044,M0155+3622,10,28.393161,35.768645,G,G,G,1.41,1.44,1.47,-5.97,-5.99,-5.77,4.24,4.31,4.26
191027044,M0155+3622,12,29.555844,35.768645,G,G,G,1.50,1.56,1.62,-5.84,-6.11,-6.11,4.22,4.26,4.24
191027044,M0155+3622,13,30.137185,35.768645,G,G,G,1.51,1.56,1.63,-5.94,-6.00,-5.93,4.25,4.23,4.24
191027044,M0155+3622,14,30.718526,35.768645,B,B,B,2.02,2.07,2.12,-4.11,-4.05,-4.07,4.26,4.27,4.23
191027044,M0155+3622,16,28.102490,36.173993,G,G,G,1.40,1.43,1.45,-5.68,-5.95,-5.88,4.30,4.26,4.31
191027044,M0155+3622,18,29.265173,36.173993,G,G,B,1.43,1.54,1.75,-6.28,-5.86,-5.94,4.14,4.45,4.21
191027044,M0155+3622,19,29.846514,36.173993,G,G,G,1.40,1.45,1.49,-5.95,-5.94,-6.17,4.23,4.26,4.19
191027044,M0155+3622,20,30.427856,36.173993,G,G,G,1.69,1.74,1.81,-5.87,-5.84,-5.77,4.26,4.27,4.28
191027044,M0155+3622,23,28.393161,36.579341,G,G,G,1.37,1.39,1.44,-6.05,-5.88,-6.05,4.22,4.24,4.19
191027044,M0155+3622,24,28.974502,36.579341,B,B,B,1.37,1.40,1.44,-4.42,-4.44,-4.42,4.28,4.31,4.26
191027044,M0155+3622,25,29.555844,36.579341,G,G,G,1.52,1.57,1.62,-5.92,-5.98,-5.98,4.22,4.22,4.21
191027044,M0155+3622,26,30.137185,36.579341,G,G,G,1.66,1.72,1.79,-6.00,-5.97,-6.01,4.23,4.28,4.23
191027044,M0155+3622,30,29.265173,36.984689,B,B,B,1.40,1.44,1.49,-3.81,-3.78,-3.79,4.21,4.22,4.20
191027044,M0155+3622,31,29.846514,36.984689,G,G,G,1.89,1.83,1.87,-6.00,-5.98,-6.00,4.17,4.21,4.21
191027044,M0155+3622,32,30.427856,36.984689,G,G,G,1.87,1.94,2.03,-5.94,-6.13,-5.93,4.25,4.22,4.23
191027044,M0155+3622,33,27.230478,37.390037,B,B,B,2.17,2.26,2.30,-3.65,-3.62,-3.65,4.28,4.24,4.25
191027044,M0155+3622,35,28.393161,37.390037,G,G,G,1.53,1.56,1.60,-6.21,-6.08,-6.09,4.19,4.22,4.22
191027044,M0155+3622,37,29.555844,37.390037,O,O,O,1.51,1.56,1.61,-4.95,-4.83,-4.93,4.30,4.27,4.29
191027044,M0155+3622,38,30.137185,37.390037,G,O,G,1.71,1.76,1.78,-5.93,-5.98,-4.99,4.23,4.25,4.51
191031242,M0155+3622,3,28.102490,35.363297,G,G,G,1.72,1.72,1.73,-6.02,-5.98,-6.02,4.16,4.19,4.17
191031242,M0155+3622,4,28.683832,35.363297,O,G,G,1.63,1.67,1.69,-4.58,-6.09,-5.92,4.28,4.22,4.22
191031242,M0155+3622,5,29.265173,35.363297,G,G,G,1.80,1.82,1.86,-5.90,-6.07,-6.16,4.26,4.18,4.22
191031242,M0155+3622,6,29.846514,35.363297,G,G,G,1.69,1.70,1.73,-5.75,-5.83,-5.98,4.26,4.26,4.22
191031242,M0155+3622,9,27.811820,35.768645,G,G,G,2.01,2.02,2.03,-5.77,-6.10,-6.04,4.24,4.20,4.21
191031242,M0155+3622,10,28.393161,35.768645,G,G,G,1.53,1.55,1.56,-5.93,-6.04,-6.09,4.25,4.23,4.22
191031242,M0155+3622,12,29.555844,35.768645,G,G,G,1.68,1.72,1.77,-6.06,-5.85,-5.99,4.20,4.24,4.19
191031242,M0155+3622,13,30.137185,35.768645,O,B,B,1.92,2.13,2.13,-4.76,-4.01,-3.91,4.34,4.22,4.19
191031242,M0155+3622,14,30.718526,35.768645,G,G,G,2.40,2.42,2.45,-5.84,-6.05,-5.87,4.24,4.23,4.25
191031242,M0155+3622,16,28.102490,36.173993,G,G,G,1.89,1.92,1.94,-5.85,-6.00,-6.02,4.25,4.23,4.22
191031242,M0155+3622,19,29.846514,36.173993,G,G,G,1.51,1.58,1.58,-5.95,-6.08,-6.19,4.22,4.23,4.18
191031242,M0155+3622,20,30.427856,36.173993,G,G,G,1.79,1.81,1.88,-6.24,-6.05,-6.01,4.16,4.21,4.22
191031242,M0155+3622,23,28.393161,36.579341,G,G,G,1.49,1.53,1.57,-5.86,-6.02,-6.11,4.26,4.22,4.21
191031242,M0155+3622,24,28.974502,36.579341,B,B,B,1.49,1.52,1.54,-4.16,-4.10,-4.11,4.28,4.23,4.24
191031242,M0155+3622,25,29.555844,36.579341,G,B,G,1.59,2.26,1.67,-6.02,-6.08,-2.51,4.21,4.25,8.21
191031242,M0155+3622,26,30.137185,36.579341,G,G,G,1.72,1.74,1.81,-5.87,-5.95,-5.97,4.26,4.22,4.25
191031242,M0155+3622,30,29.265173,36.984689,O,O,O,1.45,1.49,1.53,-5.18,-5.07,-5.06,4.25,4.30,4.22
191031242,M0155+3622,31,29.846514,36.984689,G,G,G,1.92,2.04,2.06,-5.87,-5.98,-6.01,4.29,4.20,4.21
191031242,M0155+3622,37,29.555844,37.390037,G,G,G,1.72,1.76,1.82,-5.82,-5.86,-5.90,4.24,4.24,4.25
191101041,M0155+3622,3,28.102490,35.363297,G,G,G,1.79,1.85,1.87,-6.19,-6.14,-6.16,4.15,4.18,4.14
191101041,M0155+3622,4,28.683832,35.363297,G,G,G,1.70,1.76,1.80,-5.47,-5.89,-5.73,4.26,4.25,4.25
191101041,M0155+3622,5,29.265173,35.363297,G,G,G,1.93,2.00,2.07,-5.91,-6.05,-6.02,4.25,4.24,4.24
191101041,M0155+3622,6,29.846514,35.363297,G,G,G,1.77,1.82,1.86,-5.74,-5.35,-5.59,4.28,4.31,4.27
191101041,M0155+3622,9,27.811820,35.768645,G,G,G,1.95,1.98,1.99,-5.92,-5.97,-6.08,4.23,4.23,4.20
191101041,M0155+3622,10,28.393161,35.768645,G,G,G,1.66,1.70,1.75,-5.98,-6.09,-6.02,4.26,4.24,4.27
191101041,M0155+3622,12,29.555844,35.768645,G,G,G,1.64,1.70,1.76,-6.10,-6.15,-5.96,4.21,4.25,4.20
191101041,M0155+3622,18,29.265173,36.173993,G,G,G,1.55,1.61,1.67,-6.09,-6.03,-5.95,4.20,4.23,4.22
191101041,M0155+3622,19,29.846514,36.173993,G,G,G,1.64,1.70,1.74,-5.95,-6.04,-6.10,4.25,4.24,4.19
191101041,M0155+3622,20,30.427856,36.173993,G,G,G,1.94,2.00,2.09,-6.07,-5.97,-5.93,4.19,4.23,4.25
191101041,M0155+3622,23,28.393161,36.579341,G,G,G,1.60,1.66,1.71,-5.96,-6.04,-6.03,4.25,4.26,4.23
191101041,M0155+3622,25,29.555844,36.579341,G,B,G,1.74,2.21,1.88,-6.02,-5.91,-2.71,4.20,4.24,7.54
191101041,M0155+3622,26,30.137185,36.579341,G,G,G,1.87,1.95,2.04,-5.88,-5.84,-5.85,4.23,4.27,4.25
191101041,M0155+3622,29,28.683832,36.984689,G,B,G,1.60,1.90,1.74,-6.01,-6.14,-3.07,4.24,4.26,6.61
191101041,M0155+3622,30,29.265173,36.984689,G,G,G,1.56,1.61,1.69,-5.98,-5.88,-5.98,4.25,4.22,4.20
191101041,M0155+3622,37,29.555844,37.390037,G,G,G,1.87,1.94,2.03,-5.73,-5.70,-5.79,4.28,4.27,4.29
191101041,M0155+3622,39,30.718526,37.390037,G,G,G,2.54,2.51,2.53,-5.78,-5.83,-5.75,4.30,4.30,4.29
191102001,M1403+5324,0,210.850000,53.401389,G,G,G,1.41,1.47,1.52,-6.15,-5.98,-5.96,4.21,4.23,4.22
191102001,M1403+5324,4,210.653734,52.388019,O,G,G,1.56,1.63,1.67,-5.02,-5.90,-5.59,4.25,4.27,4.26
191102001,M1403+5324,8,208.691078,52.793367,G,G,G,2.02,2.03,2.05,-6.01,-6.18,-5.95,4.23,4.20,4.23
191102001,M1403+5324,9,209.476141,52.793367,G,G,G,1.81,1.84,1.87,-5.88,-5.94,-6.06,4.24,4.24,4.22
191102001,M1403+5324,15,209.083609,53.198715,G,G,G,1.88,1.97,2.09,-5.91,-5.93,-5.85,4.27,4.28,4.28
191102001,M1403+5324,27,209.083609,54.009411,G,G,G,1.64,1.72,1.78,-5.91,-5.89,-5.93,4.27,4.30,4.25
191102001,M1403+5324,37,211.831328,54.414759,G,G,G,1.78,1.83,1.91,-5.93,-5.97,-5.93,4.25,4.26,4.24
191103033,S1414+3130,0,213.691667,31.512500,G,G,G,1.55,1.59,1.64,-6.02,-5.97,-6.07,4.21,4.24,4.22
191103033,S1414+3130,3,213.005385,30.499130,G,G,G,1.71,1.76,1.79,-6.29,-5.89,-6.04,4.15,4.21,4.17
191103033,S1414+3130,4,213.554411,30.499130,G,G,G,1.67,1.73,1.77,-5.55,-5.92,-5.67,4.21,4.22,4.25
191103033,S1414+3130,5,214.103436,30.499130,G,G,G,1.93,1.99,2.04,-5.89,-6.16,-6.06,4.24,4.24,4.23
191103033,S1414+3130,6,214.652461,30.499130,G,G,G,1.77,1.80,1.83,-5.88,-5.99,-5.90,4.22,4.23,4.26
191103033,S1414+3130,9,212.730873,30.904478,G,G,G,1.95,1.99,2.00,-5.89,-5.99,-6.03,4.21,4.26,4.24
191103033,S1414+3130,10,213.279898,30.904478,G,G,G,1.69,1.73,1.79,-5.95,-5.98,-5.98,4.23,4.23,4.23
191103033,S1414+3130,11,213.828923,30.904478,G,G,G,1.64,1.68,1.73,-5.91,-6.01,-5.91,4.21,4.23,4.21
191103033,S1414+3130,12,214.377949,30.904478,G,G,G,1.67,1.75,1.77,-6.03,-6.08,-6.00,4.23,4.24,4.18
191103033,S1414+3130,18,214.103436,31.309826,G,G,G,1.55,1.59,1.65,-6.02,-5.95,-6.05,4.23,4.20,4.22
191103033,S1414+3130,19,214.652461,31.309826,G,G,G,1.61,1.67,1.70,-6.00,-6.02,-5.98,4.22,4.30,4.21
191103033,S1414+3130,34,212.730873,32.525870,G,G,G,2.10,2.04,2.11,-5.99,-5.95,-5.94,4.22,4.29,4.27
191103033,S1414+3130,36,213.828923,32.525870,G,G,G,1.90,1.99,2.11,-5.85,-5.94,-5.93,4.23,4.25,4.20
191103033,S1414+3130,37,214.377949,32.525870,G,G,G,1.90,1.96,2.06,-5.97,-6.01,-5.93,4.24,4.24,4.23
191103034,M0155+3622,0,28.829167,36.376667,B,B,B,1.63,1.67,1.72,-4.11,-3.98,-4.02,4.24,4.27,4.26
191103034,M0155+3622,3,28.102490,35.363297,G,G,G,1.82,1.87,1.93,-6.09,-5.98,-6.04,4.21,4.18,4.21
191103034,M0155+3622,4,28.683832,35.363297,G,G,G,1.71,1.77,1.81,-5.59,-5.90,-5.63,4.23,4.26,4.31
191103034,M0155+3622,5,29.265173,35.363297,G,G,G,1.94,2.03,2.06,-6.08,-6.09,-5.89,4.23,4.22,4.25
191103034,M0155+3622,6,29.846514,35.363297,G,G,G,1.78,1.81,1.84,-5.84,-5.90,-5.86,4.26,4.21,4.27
191103034,M0155+3622,9,27.811820,35.768645,G,G,G,1.95,1.98,1.99,-5.93,-6.02,-5.96,4.23,4.19,4.21
191103034,M0155+3622,10,28.393161,35.768645,G,G,G,1.66,1.68,1.73,-5.98,-6.00,-6.01,4.22,4.24,4.23
191103034,M0155+3622,12,29.555844,35.768645,G,G,G,1.64,1.69,1.74,-6.04,-5.99,-6.04,4.21,4.23,4.22
191103034,M0155+3622,16,28.102490,36.173993,G,G,G,2.10,2.13,2.14,-5.94,-6.15,-5.98,4.22,4.19,4.19
191103034,M0155+3622,18,29.265173,36.173993,G,G,G,1.56,1.60,1.65,-5.94,-6.02,-5.97,4.22,4.20,4.25
191103034,M0155+3622,19,29.846514,36.173993,G,G,G,1.68,1.73,1.77,-5.93,-5.86,-5.91,4.25,4.27,4.22
191103034,M0155+3622,37,29.555844,37.390037,G,G,G,1.91,1.97,2.04,-5.89,-5.94,-5.95,4.26,4.28,4.25
191113139,M0155+3622,2,27.521149,35.363297,G,G,O,1.55,1.59,1.66,-5.68,-5.25,-5.56,4.26,4.25,4.29
191113139,M0155+3622,6,29.846514,35.363297,B,G,G,1.68,1.68,1.73,-4.34,-5.90,-5.93,4.38,4.24,4.23
191113139,M0155+3622,10,28.393161,35.768645,G,G,G,1.41,1.42,1.44,-5.96,-5.77,-5.98,4.24,4.23,4.26
191113139,M0155+3622,12,29.555844,35.768645,B,G,G,2.23,1.54,1.59,-2.60,-5.92,-6.02,4.64,4.24,4.23
191113139,M0155+3622,13,30.137185,35.768645,G,G,G,1.52,1.56,1.62,-5.94,-5.94,-6.00,4.28,4.29,4.25
191113139,M0155+3622,14,30.718526,35.768645,B,B,B,2.00,2.03,2.06,-4.23,-4.19,-4.22,4.31,4.30,4.29
191113139,M0155+3622,16,28.102490,36.173993,G,G,G,1.43,1.46,1.49,-5.64,-5.87,-5.81,4.28,4.26,4.27
191113139,M0155+3622,23,28.393161,36.579341,G,G,G,1.39,1.41,1.45,-5.91,-5.85,-6.05,4.28,4.25,4.25
191113139,M0155+3622,24,28.974502,36.579341,B,B,B,1.43,1.47,1.50,-4.09,-4.28,-4.19,4.24,4.25,4.22
191113139,M0155+3622,25,29.555844,36.579341,G,G,G,1.43,1.45,1.47,-5.92,-5.92,-6.00,4.25,4.21,4.22
191113139,M0155+3622,29,28.683832,36.984689,B,B,B,1.41,1.47,1.50,-4.28,-4.05,-4.12,4.27,4.25,4.27
191113139,M0155+3622,30,29.265173,36.984689,G,G,G,1.44,1.47,1.51,-5.95,-5.93,-5.90,4.26,4.26,4.23
191113139,M0155+3622,31,29.846514,36.984689,G,G,G,1.57,1.59,1.64,-5.88,-5.99,-5.94,4.26,4.26,4.25
191113139,M0155+3622,32,30.427856,36.984689,G,G,G,1.66,1.70,1.76,-5.90,-5.85,-5.84,4.28,4.25,4.28
191113139,M0155+3622,35,28.393161,37.390037,G,G,G,1.48,1.51,1.54,-6.02,-6.10,-6.07,4.21,4.22,4.26
191113139,M0155+3622,36,28.974502,37.390037,G,G,G,1.53,1.56,1.61,-6.02,-5.92,-5.97,4.24,4.27,4.26
191113139,M0155+3622,37,29.555844,37.390037,G,O,G,1.55,1.60,1.62,-5.92,-6.01,-5.22,4.24,4.24,4.46
191113139,M0155+3622,38,30.137185,37.390037,G,G,G,1.79,1.84,1.90,-6.03,-5.79,-5.92,4.26,4.26,4.27
191113139,M0155+3622,39,30.718526,37.390037,G,G,G,2.04,2.08,2.08,-5.92,-5.77,-5.80,4.28,4.26,4.30
191114041,S2216+4340,1,331.992685,42.659686,G,G,G,2.47,2.52,2.57,-5.85,-5.92,-5.87,4.26,4.26,4.25
191114041,S2216+4340,2,332.639807,42.659686,G,G,G,1.55,1.60,1.66,-5.93,-6.01,-5.91,4.25,4.25,4.26
191114041,S2216+4340,3,333.286930,42.659686,G,G,G,1.41,1.44,1.49,-6.01,-6.03,-6.02,4.22,4.23,4.27
191114041,S2216+4340,4,333.934052,42.659686,G,G,G,1.47,1.49,1.59,-5.92,-5.65,-6.04,4.26,4.27,4.23
191114041,S2216+4340,5,334.581175,42.659686,B,G,G,1.57,1.49,1.54,-3.40,-6.01,-5.94,5.46,4.24,4.25
191114041,S2216+4340,6,335.228297,42.659686,B,G,G,1.59,1.61,1.65,-4.35,-5.89,-5.95,4.41,4.28,4.26
191114041,S2216+4340,7,335.875420,42.659686,G,G,G,2.12,2.18,2.26,-5.45,-5.81,-5.97,4.31,4.26,4.26
191114041,S2216+4340,8,332.316246,43.065034,G,G,G,1.83,1.88,1.94,-5.93,-5.89,-5.91,4.26,4.25,4.26
191114041,S2216+4340,10,333.610491,43.065034,G,G,G,1.38,1.40,1.44,-5.93,-5.93,-5.95,4.21,4.25,4.24
191114041,S2216+4340,11,334.257614,43.065034,G,G,G,1.50,1.53,1.55,-5.91,-5.92,-6.04,4.23,4.23,4.23
191114041,S2216+4340,12,334.904736,43.065034,B,G,G,2.99,1.59,1.64,-2.34,-6.13,-6.04,3.91,4.25,4.24
191114041,S2216+4340,13,335.551859,43.065034,B,B,B,1.46,1.50,1.56,-4.37,-4.40,-4.38,4.29,4.30,4.28
191114041,S2216+4340,14,336.198981,43.065034,G,G,G,2.02,2.04,2.06,-5.86,-5.92,-5.89,4.27,4.24,4.25
191114041,S2216+4340,16,333.286930,43.470382,G,G,G,1.37,1.39,1.42,-5.94,-5.95,-6.11,4.21,4.24,4.25
191114041,S2216+4340,17,333.934052,43.470382,B,B,B,1.54,1.55,1.58,-4.17,-4.07,-4.10,4.27,4.26,4.29
191114041,S2216+4340,18,334.581175,43.470382,G,G,G,1.46,1.47,1.48,-6.02,-5.94,-6.01,4.23,4.28,4.23
191114041,S2216+4340,22,332.963369,43.875730,O,O,O,1.44,1.48,1.50,-5.07,-4.72,-4.88,4.27,4.29,4.27
191114041,S2216+4340,23,333.610491,43.875730,G,G,O,1.33,1.36,1.40,-5.74,-5.12,-5.37,4.28,4.26,4.25
191114041,S2216+4340,24,334.257614,43.875730,G,G,G,1.38,1.42,1.44,-6.01,-6.03,-6.10,4.24,4.25,4.19
191114041,S2216+4340,25,334.904736,43.875730,G,G,G,1.42,1.44,1.46,-5.98,-5.99,-5.96,4.26,4.24,4.24
191114041,S2216+4340,26,335.551859,43.875730,G,G,G,1.42,1.46,1.51,-6.07,-6.09,-6.07,4.23,4.23,4.23
191114041,S2216+4340,27,332.639807,44.281078,G,G,G,1.55,1.57,1.63,-5.88,-5.93,-5.92,4.23,4.24,4.22
191114041,S2216+4340,28,333.286930,44.281078,G,G,G,1.51,1.44,1.45,-5.95,-6.03,-6.09,4.23,4.27,4.21
191114041,S2216+4340,29,333.934052,44.281078,G,G,G,1.35,1.39,1.42,-5.89,-6.03,-6.04,4.21,4.22,4.22
191114041,S2216+4340,30,334.581175,44.281078,G,G,G,1.42,1.45,1.50,-5.98,-5.94,-6.00,4.26,4.24,4.25
191114041,S2216+4340,31,335.228297,44.281078,G,G,G,1.51,1.54,1.59,-5.92,-5.92,-5.92,4.23,4.24,4.21
191114041,S2216+4340,32,335.875420,44.281078,O,O,O,1.60,1.64,1.70,-5.06,-5.20,-5.14,4.29,4.29,4.32
191114041,S2216+4340,33,332.316246,44.686426,G,G,G,2.03,2.06,2.15,-6.06,-6.16,-6.04,4.20,4.24,4.24
191114041,S2216+4340,34,332.963369,44.686426,G,G,G,1.64,1.66,1.70,-5.98,-6.00,-6.00,4.22,4.24,4.23
191114041,S2216+4340,35,333.610491,44.686426,G,G,G,1.50,1.52,1.55,-5.88,-6.03,-5.93,4.25,4.24,4.23
191114041,S2216+4340,36,334.257614,44.686426,G,G,G,1.41,1.43,1.47,-6.00,-5.98,-5.94,4.26,4.27,4.22
191114041,S2216+4340,37,334.904736,44.686426,G,O,G,1.45,1.51,1.52,-5.66,-5.66,-5.05,4.26,4.31,4.55
191114041,S2216+4340,38,335.551859,44.686426,G,G,G,1.72,1.76,1.83,-5.92,-5.83,-5.91,4.28,4.25,4.27
191114041,S2216+4340,39,336.198981,44.686426,G,G,G,2.00,2.02,2.05,-5.85,-5.89,-5.67,4.30,4.25,4.31
191115040,M1304+2904,3,195.526367,28.066908,G,G,G,1.42,1.46,1.51,-6.08,-5.91,-5.99,4.24,4.26,4.24
191115040,M1304+2904,4,196.061940,28.066908,G,G,G,1.39,1.43,1.47,-5.91,-6.00,-5.93,4.24,4.21,4.23
191115040,M1304+2904,5,196.597513,28.066908,B,G,G,1.52,1.44,1.49,-3.39,-6.14,-5.96,5.58,4.23,4.24
191115040,M1304+2904,6,197.133086,28.066908,B,G,G,1.59,1.62,1.66,-4.38,-6.05,-5.89,4.33,4.26,4.24
191115040,M1304+2904,8,194.723007,28.472256,G,G,G,1.80,1.85,1.91,-5.94,-5.83,-5.96,4.22,4.26,4.21
191115040,M1304+2904,10,195.794153,28.472256,G,G,G,1.35,1.38,1.42,-6.07,-6.09,-6.05,4.27,4.21,4.26
191115040,M1304+2904,11,196.329726,28.472256,G,G,G,1.56,1.59,1.62,-5.99,-5.95,-6.06,4.19,4.21,4.21
191115040,M1304+2904,12,196.865299,28.472256,B,G,G,2.25,1.56,1.61,-2.62,-6.00,-5.92,4.80,4.27,4.26
