ObsID,Name,Beam,RA,Dec,V valid,QU valid,sigma_in,sigma_out,FT_max,peak_inner,bmin,Q_beam_frac,U_beam_frac,Q_noise_frac,U_noise_frac
200406054,S1611+5324,37,243.731328,54.414759,True,True,35.0,34.6,12.5,956.4,12.5,0.08,0.08,0.12,0.12
200406054,S1611+5324,38,244.516391,54.414759,True,True,40.4,38.8,10.4,1552.8,12.3,0.08,0.08,0.17,0.17
200406054,S1611+5324,39,245.301453,54.414759,False,True,49.6,48.0,32.5,1660.5,12.3,0.08,0.08,0.17,0.17
200425057,S1421+3356,0,215.495833,33.944444,True,True,31.8,30.3,2.8,1247.1,11.3,0.08,0.08,0.08,0.08
200425057,S1421+3356,1,213.662145,32.931074,False,True,61.6,60.3,6.3,2163.2,11.4,0.08,0.08,0.12,0.08
200425057,S1421+3356,2,214.226356,32.931074,True,True,39.8,39.3,4.1,1636.2,11.3,0.08,0.08,0.08,0.08
200425057,S1421+3356,3,214.790568,32.931074,True,True,40.7,39.6,6.4,1892.0,11.3,0.08,0.08,0.12,0.12
200425057,S1421+3356,4,215.354780,32.931074,True,True,35.1,34.4,8.8,1676.9,11.3,0.08,0.08,0.08,0.08
200425057,S1421+3356,5,215.918992,32.931074,True,True,34.2,33.4,4.4,993.9,11.2,0.08,0.08,0.08,0.08
200425057,S1421+3356,6,216.483204,32.931074,True,True,39.6,39.4,11.6,1384.5,11.1,0.08,0.08,0.08,0.08
200425057,S1421+3356,7,217.047415,32.931074,True,True,52.5,51.8,7.5,345.6,11.2,0.08,0.08,0.12,0.12
200425057,S1421+3356,8,213.944251,33.336422,True,True,54.9,53.8,5.7,2066.7,11.8,0.08,0.08,0.08,0.08
200425057,S1421+3356,9,214.508462,33.336422,False,True,42.1,40.6,44.1,1524.8,11.5,0.08,0.08,0.08,0.08
200425057,S1421+3356,10,215.072674,33.336422,True,True,40.8,40.0,6.0,2296.1,11.2,0.08,0.08,0.12,0.12
200425057,S1421+3356,11,215.636886,33.336422,True,True,40.0,39.3,3.7,727.0,11.2,0.08,0.08,0.08,0.08
200425057,S1421+3356,12,216.201098,33.336422,True,True,34.9,34.6,4.1,370.6,11.4,0.08,0.08,0.08,0.08
200425057,S1421+3356,13,216.765310,33.336422,True,True,41.5,41.4,10.9,364.1,11.5,0.08,0.08,0.12,0.12
200425057,S1421+3356,14,217.329521,33.336422,True,True,50.6,48.5,11.7,2058.8,11.4,0.08,0.08,0.08,0.08
200425057,S1421+3356,15,214.226356,33.741770,True,True,36.9,36.7,4.6,912.9,11.5,0.08,0.08,0.08,0.08
200425057,S1421+3356,16,214.790568,33.741770,True,True,35.6,35.9,8.6,174.3,11.5,0.08,0.08,0.12,0.12
200425057,S1421+3356,17,215.354780,33.741770,True,True,34.4,33.6,3.8,849.3,11.5,0.08,0.08,0.08,0.08
200425057,S1421+3356,18,215.918992,33.741770,True,True,40.4,38.1,7.7,1451.6,11.6,0.08,0.08,0.08,0.08
200425057,S1421+3356,19,216.483204,33.741770,True,True,36.9,33.3,5.5,2809.0,11.5,0.08,0.08,0.17,0.08
200425057,S1421+3356,20,217.047415,33.741770,False,True,47.8,46.0,31.3,230.0,11.5,0.08,0.08,0.08,0.08
200425057,S1421+3356,21,213.944251,34.147118,True,True,45.4,43.0,7.0,352.4,11.5,0.08,0.08,0.12,0.12
200425057,S1421+3356,22,214.508462,34.147118,True,True,36.4,36.0,13.5,1098.3,11.5,0.08,0.08,0.08,0.08
200425057,S1421+3356,23,215.072674,34.147118,True,True,32.6,32.1,5.6,806.7,11.5,0.08,0.08,0.08,0.08
200425057,S1421+3356,24,215.636886,34.147118,True,True,33.9,33.0,4.2,1471.7,11.5,0.08,0.08,0.08,0.08
200425057,S1421+3356,25,216.201098,34.147118,True,True,37.4,34.0,3.6,1821.9,11.6,0.08,0.08,0.17,0.08
200425057,S1421+3356,26,216.765310,34.147118,True,True,38.7,36.6,9.1,1479.2,11.5,0.08,0.08,0.17,0.08
200425057,S1421+3356,27,214.226356,34.552466,False,False,67.7,40.5,6.3,11605.8,11.6,0.08,0.08,0.38,0.08
200425057,S1421+3356,28,214.790568,34.552466,True,True,37.2,36.4,4.1,1653.1,11.5,0.08,0.08,0.12,0.08
200425057,S1421+3356,29,215.354780,34.552466,True,True,34.7,33.3,4.5,558.7,11.5,0.08,0.08,0.08,0.08
200425057,S1421+3356,30,215.918992,34.552466,True,True,36.1,36.1,6.5,272.1,11.5,0.08,0.08,0.08,0.08
200425057,S1421+3356,31,216.483204,34.552466,False,True,36.7,36.7,29.9,537.5,11.5,0.08,0.08,0.08,0.08
200425057,S1421+3356,32,217.047415,34.552466,True,True,41.3,39.7,3.4,1557.5,11.5,0.08,0.08,0.17,0.08
200425057,S1421+3356,33,213.944251,34.957814,False,False,149.6,63.9,13.1,16990.0,11.6,0.08,0.08,1.0,0.12
200425057,S1421+3356,34,214.508462,34.957814,False,False,94.7,46.9,5.2,10565.7,11.5,0.08,0.08,0.67,0.08
200425057,S1421+3356,35,215.072674,34.957814,True,True,35.7,35.0,4.8,1360.6,11.5,0.08,0.08,0.08,0.08
200425057,S1421+3356,36,215.636886,34.957814,True,True,42.1,42.2,4.1,358.0,11.6,0.08,0.08,0.12,0.12
200425057,S1421+3356,37,216.201098,34.957814,True,True,36.6,36.2,3.7,488.1,11.6,0.08,0.08,0.08,0.08
200425057,S1421+3356,38,216.765310,34.957814,True,True,41.5,39.1,4.8,2109.1,11.6,0.08,0.08,0.08,0.08
200425057,S1421+3356,39,217.329521,34.957814,False,True,61.8,58.8,104.3,6417.5,11.6,0.08,0.08,0.17,0.12
200426041,S1123+5550,0,170.750000,55.833333,True,True,31.7,30.8,2.5,1289.0,12.5,0.08,0.08,0.08,0.08
200426041,S1123+5550,1,168.041338,54.819963,False,False,61.7,54.5,8.3,4899.3,13.1,0.38,0.38,0.25,0.12
200426041,S1123+5550,2,168.874773,54.819963,True,True,40.3,36.8,3.2,1580.8,12.4,0.08,0.08,0.08,0.08
200426041,S1123+5550,3,169.708207,54.819963,True,True,37.9,35.8,3.7,1793.1,12.4,0.08,0.08,0.12,0.12
200426041,S1123+5550,4,170.541641,54.819963,True,True,32.3,30.8,3.6,1519.3,12.4,0.08,0.08,0.08,0.08
200426041,S1123+5550,5,171.375076,54.819963,True,True,33.9,33.5,3.4,708.7,12.4,0.08,0.08,0.08,0.08
200426041,S1123+5550,6,172.208510,54.819963,True,True,33.5,32.5,3.0,1257.4,12.4,0.08,0.08,0.08,0.08
200426041,S1123+5550,7,173.041944,54.819963,True,True,40.1,37.9,6.0,439.6,12.4,0.08,0.08,0.17,0.08
200426041,S1123+5550,8,168.458056,55.225311,True,True,44.6,43.5,4.2,2009.7,12.9,0.12,0.12,0.17,0.08
200426041,S1123+5550,9,169.291490,55.225311,True,True,33.3,31.6,3.2,1747.0,12.4,0.08,0.08,0.08,0.08
200426041,S1123+5550,10,170.124924,55.225311,True,True,36.9,35.8,4.0,2155.6,12.4,0.08,0.08,0.12,0.12
200426041,S1123+5550,11,170.958359,55.225311,True,True,33.6,32.7,2.9,763.4,12.4,0.08,0.08,0.08,0.08
200426041,S1123+5550,12,171.791793,55.225311,True,True,34.6,34.6,3.8,374.5,12.4,0.08,0.08,0.12,0.12
200426041,S1123+5550,13,172.625227,55.225311,True,True,31.8,30.1,3.5,1219.9,12.5,0.08,0.08,0.17,0.08
200426041,S1123+5550,14,173.458662,55.225311,False,True,49.1,42.0,4.6,4003.7,12.4,0.08,0.08,0.21,0.12
200426041,S1123+5550,15,168.874773,55.630659,True,True,35.7,35.2,3.6,785.5,12.5,0.08,0.08,0.08,0.08
200426041,S1123+5550,16,169.708207,55.630659,True,True,32.8,32.6,4.5,894.9,12.5,0.08,0.08,0.08,0.08
200426041,S1123+5550,17,170.541641,55.630659,True,True,31.6,31.0,3.1,674.0,12.5,0.08,0.08,0.08,0.08
200426041,S1123+5550,18,171.375076,55.630659,True,True,36.5,35.3,3.8,1800.0,12.4,0.08,0.08,0.12,0.12
200426041,S1123+5550,19,172.208510,55.630659,True,True,34.2,33.0,3.8,2089.6,12.5,0.08,0.08,0.08,0.08
200426041,S1123+5550,20,173.041944,55.630659,True,True,36.8,36.5,8.0,642.2,12.7,0.08,0.08,0.12,0.12
200426041,S1123+5550,21,168.458056,56.036007,True,True,37.5,37.6,4.2,188.7,12.8,0.08,0.08,0.08,0.08
200426041,S1123+5550,22,169.291490,56.036007,True,True,35.3,34.8,4.5,1031.6,12.8,0.08,0.08,0.12,0.12
200426041,S1123+5550,23,170.124924,56.036007,None,False,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0
200426041,S1123+5550,24,170.958359,56.036007,True,True,31.2,30.5,5.4,1358.1,12.8,0.08,0.08,0.08,0.08
200426041,S1123+5550,25,171.791793,56.036007,True,True,34.5,33.7,4.9,1859.1,12.7,0.08,0.08,0.08,0.08
200426041,S1123+5550,26,172.625227,56.036007,True,True,33.2,32.1,3.3,1410.7,12.7,0.08,0.08,0.08,0.08
200426041,S1123+5550,27,168.874773,56.441355,True,True,42.1,41.8,7.8,1828.0,12.9,0.08,0.08,0.17,0.12
200426041,S1123+5550,28,169.708207,56.441355,True,True,31.2,30.5,2.9,1411.6,12.8,0.08,0.08,0.08,0.08
200426041,S1123+5550,29,170.541641,56.441355,True,True,31.0,30.2,4.1,929.7,12.8,0.08,0.08,0.08,0.08
200426041,S1123+5550,30,171.375076,56.441355,True,True,30.5,29.9,6.5,1161.8,12.8,0.08,0.08,0.08,0.08
200426041,S1123+5550,31,172.208510,56.441355,True,True,35.9,30.8,4.5,2893.2,12.8,0.08,0.08,0.17,0.08
200426041,S1123+5550,32,173.041944,56.441355,True,True,38.1,36.7,3.5,2063.4,12.7,0.08,0.08,0.08,0.08
200426041,S1123+5550,33,168.458056,56.846703,True,True,46.3,45.8,6.1,1146.8,12.7,0.08,0.08,0.17,0.12
200426041,S1123+5550,34,169.291490,56.846703,True,False,41.7,40.6,4.1,1685.5,12.9,0.38,0.38,0.08,0.08
200426041,S1123+5550,35,170.124924,56.846703,True,True,34.3,33.3,2.7,1488.7,12.5,0.08,0.08,0.08,0.08
200426041,S1123+5550,36,170.958359,56.846703,True,True,34.4,34.0,4.6,412.3,12.5,0.08,0.08,0.08,0.08
200426041,S1123+5550,37,171.791793,56.846703,False,True,42.9,30.8,3.6,4570.2,12.6,0.08,0.08,0.17,0.08
200426041,S1123+5550,38,172.625227,56.846703,False,True,43.3,34.9,3.4,4188.6,12.9,0.08,0.08,0.08,0.08
200426041,S1123+5550,39,173.458662,56.846703,True,True,46.3,44.4,14.0,2866.7,12.8,0.08,0.08,0.12,0.12
200427001,S2341+4832,0,355.437500,48.537222,True,True,34.0,33.3,4.6,1275.1,11.6,0.08,0.08,0.08,0.08
200427001,S2341+4832,1,353.140093,47.523852,False,False,70.8,71.3,123.3,2414.0,11.9,0.08,0.08,0.33,0.25
200427001,S2341+4832,2,353.846987,47.523852,True,True,40.1,39.7,4.4,1660.0,11.6,0.08,0.08,0.08,0.08
200427001,S2341+4832,3,354.553882,47.523852,True,True,42.1,41.4,11.7,2003.6,11.7,0.08,0.08,0.08,0.08
200427001,S2341+4832,4,355.260776,47.523852,True,True,34.4,33.7,4.0,1479.9,11.7,0.08,0.08,0.08,0.08
200427001,S2341+4832,5,355.967671,47.523852,True,True,40.4,40.5,13.4,342.6,11.6,0.08,0.08,0.12,0.12
200427001,S2341+4832,6,356.674566,47.523852,True,True,38.4,37.7,8.7,1251.5,11.8,0.08,0.08,0.12,0.12
200427001,S2341+4832,7,357.381460,47.523852,False,True,52.9,52.2,31.0,666.3,11.6,0.08,0.08,0.17,0.17
200427001,S2341+4832,8,353.493540,47.929200,True,True,54.1,53.2,20.0,2165.4,12.1,0.08,0.08,0.21,0.21
200427001,S2341+4832,9,354.200434,47.929200,True,True,39.0,38.5,19.4,454.3,11.6,0.08,0.08,0.17,0.17
200427001,S2341+4832,10,354.907329,47.929200,True,True,32.3,31.4,4.3,2009.8,11.7,0.08,0.08,0.08,0.08
200427001,S2341+4832,11,355.614224,47.929200,True,True,31.5,31.5,4.9,289.1,11.7,0.08,0.08,0.08,0.08
200427001,S2341+4832,12,356.321118,47.929200,True,True,41.3,41.1,20.1,331.9,11.7,0.08,0.08,0.17,0.12
200427001,S2341+4832,13,357.028013,47.929200,False,True,40.8,40.5,33.0,389.1,11.7,0.08,0.08,0.12,0.12
200427001,S2341+4832,14,357.734907,47.929200,True,True,46.3,44.3,7.1,1603.2,11.7,0.08,0.08,0.17,0.17
200427001,S2341+4832,15,353.846987,48.334548,True,True,44.3,44.1,6.6,904.1,11.6,0.08,0.08,0.12,0.12
200427001,S2341+4832,16,354.553882,48.334548,True,True,36.8,37.0,9.2,313.9,11.7,0.08,0.08,0.12,0.12
200427001,S2341+4832,17,355.260776,48.334548,True,True,38.9,38.5,6.6,848.5,11.6,0.08,0.08,0.08,0.08
200427001,S2341+4832,18,355.967671,48.334548,False,True,50.4,48.4,40.2,1869.5,11.6,0.08,0.08,0.17,0.12
200427001,S2341+4832,19,356.674566,48.334548,True,True,40.0,38.2,16.8,2375.9,11.7,0.08,0.08,0.12,0.12
200427001,S2341+4832,20,357.381460,48.334548,True,True,42.6,42.5,13.1,548.8,11.9,0.08,0.08,0.17,0.17
200427001,S2341+4832,21,353.493540,48.739896,False,True,53.2,52.7,84.8,429.8,11.8,0.08,0.08,0.25,0.25
200427001,S2341+4832,22,354.200434,48.739896,True,True,36.3,35.9,5.9,995.7,11.9,0.08,0.08,0.08,0.08
200427001,S2341+4832,23,354.907329,48.739896,True,True,34.6,34.1,6.6,899.9,12.0,0.08,0.08,0.08,0.08
200427001,S2341+4832,24,355.614224,48.739896,True,True,34.4,31.6,8.7,1422.7,12.0,0.08,0.08,0.08,0.08
200427001,S2341+4832,25,356.321118,48.739896,True,True,41.7,40.3,6.8,1925.2,12.0,0.08,0.08,0.12,0.12
200427001,S2341+4832,26,357.028013,48.739896,True,True,39.7,37.8,6.7,2101.8,11.9,0.08,0.08,0.08,0.08
200427001,S2341+4832,27,353.846987,49.145244,True,True,39.5,38.7,5.0,1404.0,12.1,0.08,0.08,0.17,0.08
200427001,S2341+4832,28,354.553882,49.145244,True,True,36.7,35.9,16.5,1595.3,12.0,0.08,0.08,0.12,0.12
200427001,S2341+4832,29,355.260776,49.145244,True,True,45.0,35.2,6.3,3038.7,12.0,0.08,0.08,0.17,0.08
200427001,S2341+4832,30,355.967671,49.145244,True,True,37.8,33.5,3.9,3805.1,12.1,0.08,0.08,0.17,0.08
200427001,S2341+4832,31,356.674566,49.145244,True,True,41.0,40.5,13.0,627.1,12.1,0.08,0.08,0.12,0.12
200427001,S2341+4832,32,357.381460,49.145244,True,True,43.3,42.0,8.0,1596.4,12.2,0.08,0.08,0.25,0.17
200427001,S2341+4832,33,353.493540,49.550592,True,True,52.3,47.7,6.1,1952.2,12.0,0.08,0.08,0.29,0.17
200427001,S2341+4832,34,354.200434,49.550592,True,True,45.3,43.4,5.8,2102.4,12.1,0.08,0.08,0.17,0.12
200427001,S2341+4832,35,354.907329,49.550592,True,True,37.7,36.3,6.2,1336.1,11.8,0.08,0.08,0.08,0.08
200427001,S2341+4832,36,355.614224,49.550592,False,True,55.6,38.4,4.5,5795.8,11.8,0.08,0.08,0.08,0.08
200427001,S2341+4832,37,356.321118,49.550592,True,True,46.9,46.3,5.4,355.2,11.9,0.08,0.08,0.12,0.08
200427001,S2341+4832,38,357.028013,49.550592,True,True,41.6,40.0,14.1,2028.9,12.1,0.08,0.08,0.17,0.17
200427001,S2341+4832,39,357.734907,49.550592,True,True,51.2,48.0,7.9,2039.5,12.2,0.08,0.08,0.29,0.17
200427042,S1427+3130,0,216.937500,31.512500,True,True,39.0,38.4,8.3,1090.2,10.3,0.08,0.08,0.08,0.08
200427042,S1427+3130,1,215.153168,30.499130,False,False,82.7,78.2,10.9,2314.2,10.3,0.08,0.08,0.38,0.29
200427042,S1427+3130,2,215.702193,30.499130,True,True,57.3,55.2,13.2,2363.0,10.2,0.08,0.08,0.21,0.12
200427042,S1427+3130,3,216.251218,30.499130,True,True,45.2,44.3,6.3,1783.5,10.3,0.08,0.08,0.17,0.08
200427042,S1427+3130,4,216.800244,30.499130,True,True,43.3,42.7,14.6,1506.5,10.2,0.08,0.08,0.08,0.08
200427042,S1427+3130,5,217.349269,30.499130,True,True,41.9,40.2,6.3,1471.4,10.3,0.08,0.08,0.17,0.08
200427042,S1427+3130,6,217.898294,30.499130,True,True,47.5,45.5,6.0,1658.9,10.3,0.08,0.08,0.12,0.12
200427042,S1427+3130,7,218.447320,30.499130,True,True,56.0,55.0,7.0,944.0,10.3,0.08,0.08,0.17,0.17
200427042,S1427+3130,8,215.427680,30.904478,False,True,73.4,69.8,9.2,2146.2,10.5,0.08,0.08,0.25,0.25
200427042,S1427+3130,9,215.976706,30.904478,False,True,44.3,43.5,43.0,1843.4,10.2,0.08,0.08,0.08,0.08
200427042,S1427+3130,10,216.525731,30.904478,True,True,44.9,44.3,7.9,1968.7,10.3,0.08,0.08,0.12,0.12
200427042,S1427+3130,11,217.074756,30.904478,True,True,39.2,39.3,5.6,876.5,10.3,0.08,0.08,0.12,0.12
200427042,S1427+3130,12,217.623782,30.904478,True,True,39.4,38.9,4.4,391.1,10.3,0.08,0.08,0.08,0.08
200427042,S1427+3130,13,218.172807,30.904478,True,True,42.4,41.8,5.1,493.5,10.4,0.08,0.08,0.08,0.08
200427042,S1427+3130,14,218.721832,30.904478,True,True,53.8,53.1,5.6,1349.8,10.4,0.08,0.08,0.08,0.08
200427042,S1427+3130,15,215.702193,31.309826,True,True,42.3,42.0,6.1,1002.2,10.2,0.08,0.08,0.17,0.08
200427042,S1427+3130,16,216.251218,31.309826,True,True,37.6,37.8,5.4,184.4,10.3,0.08,0.08,0.08,0.08
200427042,S1427+3130,17,216.800244,31.309826,True,True,41.9,42.1,13.4,788.3,10.3,0.08,0.08,0.12,0.12
200427042,S1427+3130,18,217.349269,31.309826,True,True,46.6,42.3,4.5,1766.4,10.3,0.08,0.08,0.12,0.08
200427042,S1427+3130,19,217.898294,31.309826,True,True,42.6,41.9,6.1,1880.7,10.4,0.08,0.08,0.12,0.12
200427042,S1427+3130,20,218.447320,31.309826,True,True,44.6,44.6,6.6,329.0,10.3,0.08,0.08,0.17,0.08
200427042,S1427+3130,21,215.427680,31.715174,True,True,54.0,53.1,7.1,584.4,10.2,0.08,0.08,0.12,0.17
200427042,S1427+3130,22,215.976706,31.715174,True,True,44.1,44.1,7.9,1133.8,10.3,0.08,0.08,0.12,0.12
200427042,S1427+3130,23,216.525731,31.715174,True,True,38.0,37.8,8.2,912.3,10.3,0.08,0.08,0.08,0.08
200427042,S1427+3130,24,217.074756,31.715174,True,True,39.9,38.6,6.6,1435.8,10.4,0.08,0.08,0.12,0.08
200427042,S1427+3130,25,217.623782,31.715174,True,True,39.9,38.0,4.3,1679.0,10.4,0.08,0.08,0.08,0.08
200427042,S1427+3130,26,218.172807,31.715174,True,True,41.0,39.9,5.4,1406.2,10.4,0.08,0.08,0.08,0.08
200427042,S1427+3130,27,215.702193,32.120522,True,True,52.1,46.0,6.6,3004.9,10.4,0.08,0.08,0.17,0.08
200427042,S1427+3130,28,216.251218,32.120522,True,True,39.2,38.8,5.4,1514.6,10.4,0.08,0.08,0.17,0.08
200427042,S1427+3130,29,216.800244,32.120522,True,True,39.3,37.1,6.3,756.7,10.4,0.08,0.08,0.08,0.08
200427042,S1427+3130,30,217.349269,32.120522,True,True,37.9,37.7,4.1,586.5,10.3,0.08,0.08,0.08,0.08
200427042,S1427+3130,31,217.898294,32.120522,True,True,39.9,38.6,4.6,1020.1,10.4,0.08,0.08,0.17,0.08
200427042,S1427+3130,32,218.447320,32.120522,True,True,46.3,45.4,6.7,1497.1,10.4,0.08,0.08,0.17,0.08
200427042,S1427+3130,33,215.427680,32.525870,False,True,63.9,52.3,5.9,2097.3,10.3,0.08,0.08,0.29,0.12
200427042,S1427+3130,34,215.976706,32.525870,True,True,55.1,52.4,5.2,2395.0,10.2,0.08,0.08,0.17,0.08
200427042,S1427+3130,35,216.525731,32.525870,True,True,46.7,46.0,6.7,1626.2,10.4,0.08,0.08,0.12,0.12
200427042,S1427+3130,36,217.074756,32.525870,True,True,40.8,40.8,7.1,315.7,10.4,0.08,0.08,0.08,0.08
200427042,S1427+3130,37,217.623782,32.525870,True,True,40.6,40.1,12.7,836.5,10.4,0.08,0.08,0.17,0.08
200427042,S1427+3130,38,218.172807,32.525870,True,True,45.0,43.0,6.9,1972.0,10.4,0.08,0.08,0.17,0.08
200427042,S1427+3130,39,218.721832,32.525870,True,True,56.1,55.0,7.6,1486.4,10.4,0.08,0.08,0.25,0.17
200428041,S1122+5815,0,170.745833,58.265556,True,True,36.6,35.4,5.0,1156.7,13.0,0.08,0.08,0.08,0.08
200428041,S1122+5815,1,167.853743,57.252186,True,False,55.7,54.8,7.5,2160.6,13.8,0.75,0.75,0.12,0.12
200428041,S1122+5815,2,168.743617,57.252186,True,True,39.2,37.0,4.8,2256.0,13.2,0.08,0.08,0.17,0.08
200428041,S1122+5815,3,169.633491,57.252186,True,True,33.8,31.4,3.8,2069.6,13.2,0.12,0.12,0.17,0.08
200428041,S1122+5815,4,170.523365,57.252186,True,True,33.6,32.5,4.8,1630.5,13.2,0.08,0.08,0.08,0.08
200428041,S1122+5815,5,171.413238,57.252186,True,True,32.5,31.8,5.6,1461.4,13.2,0.08,0.08,0.08,0.08
200428041,S1122+5815,6,172.303112,57.252186,True,True,35.8,32.3,4.1,3017.3,13.1,0.08,0.08,0.08,0.08
200428041,S1122+5815,7,173.192986,57.252186,True,True,41.9,39.9,4.1,2353.4,13.1,0.08,0.08,0.08,0.08
200428041,S1122+5815,8,168.298680,57.657534,True,False,52.3,51.1,19.3,1984.9,14.2,1.0,1.0,0.08,0.08
200428041,S1122+5815,9,169.188554,57.657534,True,True,36.5,35.2,6.0,2156.3,13.4,0.08,0.08,0.08,0.08
200428041,S1122+5815,10,170.078428,57.657534,True,True,36.6,35.6,3.6,2156.9,13.3,0.08,0.08,0.08,0.08
200428041,S1122+5815,11,170.968301,57.657534,True,True,36.1,34.7,10.0,406.6,13.1,0.08,0.08,0.12,0.12
200428041,S1122+5815,12,171.858175,57.657534,True,True,39.6,32.3,3.3,1485.9,13.3,0.08,0.08,0.17,0.08
200428041,S1122+5815,13,172.748049,57.657534,True,True,37.3,34.0,6.7,1195.0,13.6,0.08,0.08,0.17,0.08
200428041,S1122+5815,14,173.637923,57.657534,True,True,50.0,48.5,6.0,2417.1,13.0,0.08,0.08,0.12,0.12
200428041,S1122+5815,15,168.743617,58.062882,True,True,41.5,41.1,6.7,1162.5,13.7,0.08,0.08,0.12,0.12
200428041,S1122+5815,16,169.633491,58.062882,True,True,34.5,34.6,4.1,160.6,13.4,0.08,0.08,0.08,0.08
200428041,S1122+5815,17,170.523365,58.062882,True,True,34.5,34.2,4.2,866.6,13.5,0.08,0.08,0.08,0.08
200428041,S1122+5815,18,171.413238,58.062882,True,False,54.8,40.9,7.2,2620.9,13.5,0.08,0.08,0.5,0.12
200428041,S1122+5815,19,172.303112,58.062882,False,True,42.2,32.7,4.2,6474.0,13.3,0.08,0.08,0.17,0.08
200428041,S1122+5815,20,173.192986,58.062882,True,True,45.6,46.0,5.7,268.8,13.4,0.08,0.08,0.12,0.12
200428041,S1122+5815,21,168.298680,58.468230,True,True,40.2,39.9,4.5,203.9,13.5,0.08,0.08,0.08,0.08
200428041,S1122+5815,22,169.188554,58.468230,True,True,34.0,33.8,3.2,1074.6,13.5,0.08,0.08,0.08,0.08
200428041,S1122+5815,23,170.078428,58.468230,True,True,32.9,32.9,3.8,892.8,13.5,0.08,0.08,0.08,0.08
200428041,S1122+5815,24,170.968301,58.468230,True,True,33.9,33.4,3.7,1589.8,13.4,0.08,0.08,0.08,0.08
200428041,S1122+5815,25,171.858175,58.468230,True,True,35.0,33.6,3.1,1892.4,13.2,0.08,0.08,0.17,0.08
200428041,S1122+5815,26,172.748049,58.468230,True,True,36.7,35.6,3.9,1562.6,13.3,0.08,0.08,0.17,0.08
200428041,S1122+5815,27,168.743617,58.873578,True,True,42.2,41.0,5.8,1806.7,13.7,0.08,0.08,0.12,0.12
200428041,S1122+5815,28,169.633491,58.873578,True,True,34.3,33.7,5.0,1564.6,13.5,0.08,0.08,0.12,0.12
200428041,S1122+5815,29,170.523365,58.873578,True,True,33.3,32.7,3.9,460.5,13.5,0.08,0.08,0.08,0.08
200428041,S1122+5815,30,171.413238,58.873578,True,True,33.1,32.5,3.9,707.9,13.3,0.08,0.08,0.08,0.08
200428041,S1122+5815,31,172.303112,58.873578,True,True,38.6,34.9,3.5,2167.4,13.1,0.08,0.08,0.17,0.08
200428041,S1122+5815,32,173.192986,58.873578,True,True,39.8,39.8,6.7,1551.0,13.3,0.08,0.08,0.17,0.08
200428041,S1122+5815,33,168.298680,59.278926,True,True,49.3,44.9,8.1,2431.6,13.4,0.08,0.08,0.08,0.08
200428041,S1122+5815,34,169.188554,59.278926,True,False,46.0,45.1,4.4,794.9,13.7,0.96,0.96,0.17,0.08
200428041,S1122+5815,35,170.078428,59.278926,True,True,36.5,35.8,5.1,1485.3,13.4,0.08,0.08,0.08,0.08
200428041,S1122+5815,36,170.968301,59.278926,True,True,40.9,40.5,4.1,1280.7,13.4,0.08,0.08,0.12,0.12
200428041,S1122+5815,37,171.858175,59.278926,True,True,50.4,34.3,4.8,2807.3,12.8,0.08,0.08,0.17,0.08
200428041,S1122+5815,38,172.748049,59.278926,False,True,52.1,36.8,6.7,6781.2,13.4,0.08,0.08,0.17,0.08
200428041,S1122+5815,39,173.637923,59.278926,False,True,52.4,47.0,6.7,4550.6,13.2,0.08,0.08,0.21,0.08
200429001,S2342+5058,0,355.520833,50.969167,True,True,33.5,31.6,4.9,1042.6,11.9,0.08,0.08,0.08,0.08
200429001,S2342+5058,1,353.105243,49.955797,None,False,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0
200429001,S2342+5058,2,353.848501,49.955797,True,True,46.2,44.8,6.5,1770.7,11.8,0.08,0.08,0.12,0.12
200429001,S2342+5058,3,354.591760,49.955797,True,True,40.9,39.6,6.5,1713.3,11.9,0.08,0.08,0.08,0.08
200429001,S2342+5058,4,355.335018,49.955797,True,True,38.9,38.3,16.4,1818.6,11.9,0.08,0.08,0.12,0.12
200429001,S2342+5058,5,356.078277,49.955797,True,True,40.9,40.8,5.7,477.7,11.7,0.08,0.08,0.17,0.17
200429001,S2342+5058,6,356.821535,49.955797,True,True,34.5,34.2,3.8,1247.1,11.8,0.08,0.08,0.08,0.08
200429001,S2342+5058,7,357.564794,49.955797,True,True,40.4,39.6,5.7,753.4,11.8,0.08,0.08,0.12,0.12
200429001,S2342+5058,8,353.476872,50.361145,True,True,55.8,54.1,7.0,1918.4,12.6,0.08,0.08,0.17,0.17
200429001,S2342+5058,9,354.220131,50.361145,True,True,39.0,38.8,19.8,518.9,12.1,0.08,0.08,0.12,0.12
200429001,S2342+5058,10,354.963389,50.361145,True,True,43.3,42.1,4.9,2574.5,11.8,0.08,0.08,0.12,0.12
200429001,S2342+5058,11,355.706648,50.361145,True,True,36.9,36.9,3.7,476.0,11.8,0.08,0.08,0.08,0.08
200429001,S2342+5058,12,356.449906,50.361145,True,True,36.2,35.8,6.6,319.9,12.0,0.08,0.08,0.08,0.08
200429001,S2342+5058,13,357.193165,50.361145,True,True,46.6,37.9,7.6,3973.3,12.0,0.08,0.08,0.21,0.08
200429001,S2342+5058,14,357.936423,50.361145,True,True,52.4,48.5,6.7,3596.1,12.1,0.08,0.08,0.25,0.12
